chrlbl,citations,definition,part_of_speech,word,first_citation_date,first_citation_text,last_citation_date,last_citation_text,family
1960s+,"{'@first': 'yes', 'date': '1967', 'aut': 'M. Braly', 'tit': 'On the Yard', 'edn': '2002', 'num': '241', '#text': 'The Doc was hot enough to fuck, but three of the ten were my action so he couldn’t say too much'}","very angry, furious",phrase,hot enough to fuck,1967,"The Doc was hot enough to fuck, but three of the ten were my action so he couldn’t say too much",1967,"The Doc was hot enough to fuck, but three of the ten were my action so he couldn’t say too much",hot
18C+,"[{'@first': 'yes', 'date': '1700', 'aut': 'T. Brown', 'tit': ['Amusements Serious and Comical', 'Works'], 'edn': '1744', 'num': '99', '#text': 'in  III They are hot for high church, tho’ they never go within any'}, {'date': '1702', 'aut': 'S. Centlivre', 'tit': 'Beau’s Duel', 'num': 'IV i', '#text': 'But is my Uncle so hot upon Matrimony, say you?'}, {'date': '1714', 'aut': 'R.G. Reisner', 'tit': 'Graffiti', 'edn': '1971', 'num': '129', '#text': 'in To Mr. D—b, on his being very hot upon Mrs. N.S'}, {'circa': '1729', 'aut': 'Farmer', 'tit': 'Merry Songs and Ballads', 'edn': '1897', 'num': '194', '#text': '‘The Dyer of Roan’ in  V Quoth the Dyer, Most Reverend Father, / Since I find you’re so hot upon Wenching, / I have gather’d my Servants together / To give you a Taste of our Drenching'}, {'date': '1749', 'aut': 'Smollett', 'tit': 'Adventures of Gil Blas', 'num': '157', '#text': '(trans.)  III The minister laughed to see me so hot on the game'}, {'@class': 'new', 'date': '1825', 'aut': 'J. Winston', 'tit': 'Drury Lane Jrnl', 'edn': '1974', 'num': '114', '#text': '19 July ‘Elliston’ last Saturday was hot upon the American scheme'}, {'date': '1838', 'aut': 'T. Haliburton', 'tit': 'Clockmaker', 'num': '72', '#text': 'II Papinor knows that, and that’s the reason he’s so hot for it'}, {'date': '1890', 'aut': 'J. Payn', 'tit': 'Notes from ‘News’', 'num': '50', '#text': 'I have never been ‘hot upon bicycles’ since then'}, {'date': '1903', 'aut': 'H. Hapgood', 'tit': 'Autobiog. of a Thief', 'num': '100', '#text': 'The bold deed made a sensation [...] The mercantile house and the safe manufacturers were so hot for the thief that the detectives everywhere worked hard and ‘on the level’'}, {'date': '1916', 'aut': 'Mencken', 'src': 'Riggio', 'tit': 'Dreiser-Mencken Letters', 'edn': '1986', 'num': '289', '#text': 'letter 23 Dec. in  I If it were in any sense a work of art, I’d be hot for it'}, {'@class': 'N331', 'date': '1922', 'aut': 'Joyce', 'tit': 'Ulysses', 'num': '727', '#text': 'I was thinking I would go around by the quays [...] and pick up a sailor off the sea thatd be hot on for it'}, {'date': '1929', 'aut': 'S. Ornitz', 'tit': 'Haunch Paunch and Jowl', 'num': '39', '#text': 'That very morning the two gangs, hot for revenge and without plan or preparation, invaded Gouverneur Street'}, {'@class': 'N331', 'date': '1931', 'aut': 'D. Runyon', 'tit': 'Runyon on Broadway', 'edn': '1954', 'num': '66', '#text': '‘The Old Doll’s House’ in Miss Abigail Ardsley is once all hotted up over a young guy'}, {'@class': 'N331', 'date': '1931', 'aut': 'G.S. Schuyler', 'tit': 'Black No More', 'edn': '1971', 'num': '174', '#text': 'She’s hot for me to become Secretary of State [...] or something like that'}, {'date': '1934', 'aut': 'Wodehouse', 'tit': 'Right Ho, Jeeves', 'num': '105', '#text': 'Tuppy has never been very hot on the finer shades'}, {'@class': 'N331', 'date': '1938', 'aut': 'D. Runyon', 'tit': 'Runyon on Broadway', 'edn': '1954', 'num': '452', '#text': '‘Social Error’ in Miss Harriet Macklye is red hot for him'}, {'@class': 'N331', 'date': '1941', 'aut': 'G. Legman', 'tit': 'Limerick', 'edn': '1953', 'num': '59', '#text': 'in Fit as a fiddle, / And hot for a diddle'}, {'@class': 'N331', 'date': '1941', 'aut': 'G. Kersh', 'tit': 'They Die with Their Boots Clean', 'num': '61', '#text': 'Then you wash and shave with great care, because they’re ’ot on washing and shaving ’ere'}, {'date': '1949', 'aut': 'W.R. Burnett', 'tit': ['Asphalt Jungle', 'Four Novels'], 'edn': '1984', 'num': '139', '#text': 'in The Old man’s hot for you [...] He’s ready to back you for Mayor'}, {'@class': 'N331', 'date': '1950', 'aut': 'N. Cassady', 'src': 'Charters', 'edn': '1993', 'num': '201', '#text': 'letter in He was hot-as-hell for this chick'}, {'date': '1956', 'aut': 'H. Gold', 'tit': 'Man Who Was Not With It', 'edn': '1965', 'num': '27', '#text': 'You’ll dream about the sugar yet. You’ll wake up hot for it'}, {'date': '1964', 'aut': 'H. Selby Jr', 'tit': 'Last Exit to Brooklyn', 'edn': '1966', 'num': '17', '#text': 'He felt good having someone hot for him like that'}, {'@class': 'N331', 'date': '1967', 'aut': 'P. Thomas', 'tit': 'Down These Mean Streets', 'edn': '1970', 'num': '119', '#text': 'Finally I got out and started putting down shoe leather. But the paddies were hot on doing me up real nice'}, {'@class': 'N331', 'date': '1969', 'aut': 'M. Puzo', 'tit': 'Godfather', 'num': '87', '#text': 'Sonny was hot for my deal. Right?'}, {'@class': 'N331', 'date': '1973', 'aut': 'G.V. Higgins', 'tit': 'Digger’s Game', 'edn': '1981', 'num': '109', '#text': 'He wasn’t very hot for it anyway'}, {'date': '1979', 'aut': 'B. Gutcheon', 'tit': 'New Girls', 'edn': '1982', 'num': '287', '#text': 'Found some babe who’s so hot for it she wants to take us both on!'}, {'@class': 'N331', 'date': '1981', 'aut': 'J. Ellroy', 'tit': 'Brown’s Requiem', 'num': '76', '#text': 'I was hot for adventure'}, {'date': '1982', 'aut': 'P. Bailey', 'tit': 'An Eng. Madam', 'num': '74', '#text': 'I’d forgotten what a sexy sod he was. He’d hardly smoked a cigarette before he was hot for it again'}, {'date': '1991', 'aut': 'D. Gaines', 'tit': 'Teenage Wasteland', 'num': '221', '#text': 'Heather is obviously hot for Randy'}, {'@class': 'N331', 'date': '1997', 'aut': 'C. Hiaasen', 'tit': 'Lucky You', 'num': '325', '#text': 'Guy who does silk screen over on Cocoa Beach—surfer stuff mostly, so he was hot for a crack at something new'}, {'@class': 'N331', 'date': '1998', 'con': '1960s', 'aut': 'G. Washington', 'tit': 'Blood Brothers', 'num': '186', '#text': 'The mess sergeant is hot on Sweet Mama and is always chasing her'}, {'@class': 'N331', 'date': '1999', 'aut': 'K. Sampson', 'tit': 'Powder', 'num': '204', '#text': 'You’re hot for me . . . you can’t stand it any longer!'}, {'@class': 'N331', 'date': '2000', 'aut': 'M.E. Dassad', 'tit': 'www.cultdeadcow.com', '#text': '‘Chickenhawk’ at  [Internet] So, you little slut, you’re awful hot for it this morning'}, {'date': '2001', 'con': '1964–8', 'aut': 'J. Ellroy', 'tit': 'Cold Six Thousand', 'num': '91', '#text': 'Who’s hot to buck the No-Horse Law?'}]","enthusiastic, keen on, esp. sexually",phrase,hot for,1700,"in  III They are hot for high church, tho’ they never go within any",2001,Who’s hot to buck the No-Horse Law?,hot
1920s,"{'@first': 'yes', 'date': '1926', 'aut': 'Maines & Grant', 'tit': 'Wise-crack Dict.'}",very energetic and lively,phrase,hot in the socks,1926,,1926,,hot
1960s,"{'@first': 'yes', 'date': '1963', 'aut': 'L.F. Freed', 'tit': 'Crime in S. Afr.', 'num': '105', '#text': 'When he is ‘hotting it up’ with his  ‘chommies’, or ‘chovers’, it means he is going on the spree with his pals'}",to go out on a spree,phrase,hot it up,1963,"When he is ‘hotting it up’ with his  ‘chommies’, or ‘chovers’, it means he is going on the spree with his pals",1963,"When he is ‘hotting it up’ with his  ‘chommies’, or ‘chovers’, it means he is going on the spree with his pals",hot
1970s,"{'@first': 'yes', 'date': '1972', 'aut': 'E. Grogan', 'tit': 'Ringolevio', 'num': '207', '#text': 'Two police patrol cars came hot-lotting it up to the front of the house'}",to go at great speed,phrase,hot-lot it,1972,Two police patrol cars came hot-lotting it up to the front of the house,1972,Two police patrol cars came hot-lotting it up to the front of the house,hot
20C+,"[{'@first': 'yes', 'date': '1923', 'aut': 'Wodehouse', 'tit': 'Inimitable Jeeves', 'num': '93', '#text': 'The atmosphere was [...] more or less hotted up'}, {'date': '1960', 'aut': 'C. MacInnes', 'tit': 'Mr Love and Justice', 'edn': '1964', 'num': '26', '#text': 'If the charge was hotted up to something worse, he might even send you to the Sessions'}, {'@class': 'N331', 'date': '1965', 'aut': 'R.L. Pike', 'tit': 'Mute Witness', 'edn': '1997', 'num': '139', '#text': 'The thing is hotting up'}, {'@class': 'N331', 'date': '1977', 'con': '1940s', 'aut': 'O. Manning', 'tit': 'Danger Tree', 'num': '197', '#text': 'If it hots up, it’ll hot up sudden like'}, {'date': '1977', 'aut': 'The Clash', '#text': '‘Garageland’ [lyrics] Meanwhile things are hotting up in the West End all right'}, {'date': '1984', 'aut': 'A. Sayle', 'tit': 'Train to Hell', 'num': '117', '#text': 'Things really start hotting up'}, {'date': '2000', 'tit': 'Guardian', 'num': '4', '#text': 'Rev. 20 May Things were hotting up'}]","of events, to become more exciting, more dramatic",phrase,hot (up),1923,The atmosphere was [...] more or less hotted up,2000,Rev. 20 May Things were hotting up,hot
mid-19C+,"[{'@first': 'yes', 'date': '1862', 'aut': '‘Artemus Ward’', 'tit': 'Artemus Ward, His Book', 'num': '224', '#text': 'I reckon they’ll make it so warm for him that he will si [i.e. sigh] for his summer close'}, {'date': '1864', 'tit': 'Derby Day', 'num': '47', '#text': 'We’ll make it hot for the Sinclair stable!'}, {'date': '1872', 'tit': ['Wichita City Eagle', 'Why the West was Wild'], 'aut': 'Miller & Snell', 'num': '51', '#text': '14 June in The Texas men were on a spree, and, as a consequence, making it hot for pedestrians'}, {'@class': 'new', 'date': '1875', 'tit': 'York Herald', 'num': '6/6', '#text': '3 Sept. He was told he had better shut up or they would make it warm for him'}, {'@class': 'new', 'date': '1879', 'tit': 'London Standard', 'num': '6/3', '#text': '27 Oct. He was drunk then, and he said he would make it ‘hot’ for him'}, {'@class': 'new18C', 'date': '1880', 'tit': 'Nat. Police Gaz.', 'num': '2/3', 'scaps': 'a social sensation', '#text': '(NY) 18 Dec. [headline]  / Caused by the Actions of a Young Lady Who Threatens to Make it Hot For Some of the Best Citizens'}, {'@class': 'N331', 'date': '1884', 'con': {'i': 'c', '#text': '.1840'}, 'aut': '‘Mark Twain’', 'tit': 'Huckleberry Finn', 'num': '42', 'i': 'him', '#text': 'He said [...] he was boss of his son, and he’d make it warm for'}, {'date': '1884', 'con': {'i': 'c', '#text': '.1840'}, 'aut': '‘Mark Twain’', 'tit': 'Huckleberry Finn', 'edn': '2001', 'num': '160', 'i': 'tell', '#text': 'I was makin’ it mighty warm for the rummies, I  you'}, {'@class': 'new', 'date': '1884', 'tit': 'Gloucester Citizen', 'num': '4/4', '#text': '12 Aug. Percy Marchant [...] was summoned by George Hawkins [...] for threatening to ‘make it it hot’ for him'}, {'@class': 'new', 'date': '1893', 'tit': 'Liverpool Mercury', 'num': '5/5', '#text': '21 Apr. Let them make it warm for the federation (cheers)'}, {'date': '1894', 'aut': 'G.A. Sala', 'tit': 'London up to Date', 'num': '91', '#text': 'It is one of Mr. Roe’s ‘good days,’ and [...] his Worship won’t make it very ‘hot’ for the night charges'}, {'@class': 'new', 'date': '1895', 'tit': 'Truth', 'num': '3/6', '#text': '(Sydney) 3 Feb. I’ll make it ’ot for her. I’ll stand ’er on ’er bloomin’ ’ed for tuppence'}, {'date': '1898', 'aut': 'E. Pugh', 'tit': 'Tony Drum', 'num': '175', '#text': 'Supposing some o’ the girls see you. They’ll make it nice and hot for me'}, {'date': '1900', 'tit': 'Bulletin', 'num': '3/2', '#text': '(Sydney) 22 Dec. Long ago the Pharaohs bound you – / You were prisoners in Khem, / But the God you worshipped found you, / And he made it warm for them'}, {'date': '1903', 'tit': 'Bulletin', 'num': '39/1', 'i': '(hic)', '#text': '(Sydney) 10 Dec. Ye’d better skip, me son, or he  moight make ut warrum for yer billet. Oi’ll giv’ him awjience.'}, {'date': '1907', 'aut': 'W.M. Raine', 'tit': 'Bucky O’Connor', 'edn': '1910', 'num': '58', '#text': 'We made it so hot for them that they finally gave up getting us'}, {'date': '1910', 'aut': 'Wodehouse', 'tit': 'Psmith in the City', 'edn': '1993', 'num': '35', '#text': 'If Bickersdyke’s got his knife into us, he can make it jolly warm for us'}, {'@class': 'N331', 'date': '1912', 'tit': 'Bulletin', 'num': '13/3', '#text': '(Sydney) 11 July ‘My word! I make it hot for you boys if you don’t stop.’'}, {'date': '1915', 'aut': 'D. Lowrie', 'tit': 'My Life out of Prison', 'num': '78', '#text': 'You’re getting yourself in dead wrong writing this junk for the papers, [...] we’ll make it mighty hot for you'}, {'@class': 'N331', 'date': '1919', 'aut': 'F. Hurst', 'tit': 'Humoresque', 'num': '147', '#text': '‘White Goods’ in This old hag ’ain’t been making it hot for you, has she?'}, {'date': '1928', 'aut': 'M. Bodenheim', 'tit': 'Georgie May', 'num': '22', '#text': 'He was liable to swill down an extra pint [...] get up his dander and make it hot for poor Emmy Lou'}, {'date': '1935', 'aut': 'W. Coburn', 'tit': 'Law Rides the Range', 'num': '43', '#text': 'Some of the white folks around here might make it hot fer him'}, {'date': '1956', 'aut': 'H. Whittington', 'tit': 'Forgive Me, Killer', 'edn': '2000', 'num': '49', '#text': 'I don’t want you to make it hot for him'}]","to punish, to make life difficult for someone",phrase,make it hot for,1862,I reckon they’ll make it so warm for him that he will si [i.e. sigh] for his summer close,1956,I don’t want you to make it hot for him,hot
1920s+,"[{'pre': '1654', 'aut': 'E. Gayton', 'tit': 'Pleasant Notes', 'num': '36', 'i': ['Don', 'Biscayan'], '#text': 'II i The Gyants and the Gods for the time, were not so hot at it as the  and the ]'}, {'pre': '1768', 'aut': 'E. Gayton', 'tit': 'Festivous Notes', 'num': '66', '#text': 'iii xi [as cit. 1654]'}, {'@first': 'yes', 'date': '1924', 'aut': 'P. Marks', 'tit': 'Plastic Age', 'num': '197', '#text': 'We may not be so hot, but we ’re a damn sight better than these guys that work in offices and mills'}, {'@class': 'N331', 'date': '1927', 'aut': 'W.R. Morse', 'tit': 'AS', 'num': '277', 'i': 'not so hot', '#text': '‘Stanford Expressions’ in  II:6 —not so good as one thinks himself'}, {'@class': 'N331', 'date': '1928', 'aut': 'R. Lardner', 'tit': 'Coll. Short Stories', 'edn': '1941', 'num': '211', '#text': '‘Ex Parte’ in I haven’t written for publication since our days on ‘The Crimson and White,’ and I wasn’t so hot then'}, {'@class': 'N331', 'date': '1931', 'aut': 'I. Franklyn', 'tit': 'Knights of the Cockpit', 'num': '167', '#text': '‘How’s your eyesight been?’ ‘ Not so hot -!’'}, {'@class': 'N331', 'date': '1934', 'con': '1920s', 'aut': 'J.T. Farrell', 'tit': ['Young Manhood', 'Studs Lonigan'], 'edn': '1936', 'num': ['168', '345'], '#text': 'in Studs didn’t look so hot. [Ibid.] His own voice wasn’t so hot'}, {'@class': 'N331', 'date': '1935', 'con': '1920s', 'aut': 'J.T. Farrell', 'tit': ['Judgement Day', 'Studs Lonigan'], 'edn': '1936', 'num': '754', '#text': 'in Things are not so hot, good, I mean, with my father'}, {'@class': 'N331', 'date': '1937', 'aut': 'P. Cheyney', 'tit': 'Dames Don’t Care', 'edn': '1960', 'num': '12', '#text': 'When I do get on my feet I am lookin’ not quite so hot'}, {'date': '1938', 'aut': 'J.E. O’Donnell', 'tit': 'Mss. from the Federal Writers’ Project', '#text': '‘Overcoat Bennie’ in  [Internet] A thousand dollars was his top price, he told Jimmy. He could take it or leave it. The emeralds weren’t so hot, ‘Overcoat’ pointed out. Nor were the diamonds'}, {'@class': 'N331', 'date': '1939', 'aut': 'P. Cheyney', 'tit': 'Don’t Get Me Wrong', 'edn': '1956', 'num': '81', '#text': 'There would be a whole lot of not-so-hot bozos would take plenty chances to get their hooks on it'}, {'@class': 'N331', 'date': '1940', 'aut': 'F. Sargeson', 'tit': 'A Man And His Wife', 'edn': '1944', 'num': '74', '#text': '‘A Man and his Wife’ in He wasn’t so hot on the shovel'}, {'@class': 'N331', 'date': '1947', 'aut': 'S. Lewis', 'tit': 'Kingsblood Royal', 'edn': '2001', 'num': '15', '#text': 'I guess I’m not so hot in being firm with Belfreda, the little monkey!'}, {'@class': 'N331', 'date': '1949', 'aut': 'N. Algren', 'tit': 'Man with the Golden Arm', 'num': '6', '#text': 'He weren’t so hot about sitting in the cooler overnight'}, {'date': '1949', 'aut': 'F. Brown', 'tit': 'Dead Ringer', 'num': '49', '#text': 'Mentally, I wasn’t so hot'}, {'date': '1957', 'aut': 'H. Simmons', 'tit': 'Corner Boy', 'num': '28', '#text': 'Scar ain’t so hot with women'}, {'@class': 'N331', 'date': '1960', 'aut': 'Wodehouse', 'tit': 'Jeeves in the Offing', 'num': '26', '#text': '[He] hasn’t got his name in Debrett and isn’t any too hot financially'}, {'date': '1963', 'aut': 'K. Amis', 'src': 'Leader', 'edn': '2000', 'num': '632', '#text': 'letter 25 June in Not feeling so hot at the moment, having spent 18 of the last 24 hours in the company of John Davenport'}, {'@class': 'N331', 'date': '1965', 'con': '1940s', 'aut': 'B. Behan', 'tit': 'Confessions', 'num': '22', '#text': 'At the beginning it wasn’t so hot'}, {'@class': 'N331', 'date': '1970', 'aut': 'G. Scott-Heron', 'tit': 'Vulture', 'edn': '1996', 'num': '54', '#text': 'Debbie and John might not have such a hot thing in bed'}, {'@class': 'N331', 'date': '1970', 'aut': 'E. Tidyman', 'tit': 'Shaft', 'num': '172', '#text': 'She may not look so hot, but she’s okay'}, {'date': '1971', 'aut': 'L. Bangs', 'tit': 'Psychotic Reactions', 'edn': '1988', 'num': '9', '#text': 'in Count Five [...] weren’t so hot at it actually but ripped their whole routine off with such grungy spunk that I really dug ’em the most!'}, {'date': '1978', 'aut': 'S. King', 'tit': 'Stand', 'edn': '1990', 'num': '326', '#text': 'Why would he have termed the orders ‘not so hot’?'}, {'@class': 'new', 'date': '1986', 'aut': 'C. Bowles', 'tit': 'G’DAY', 'num': '99', '#text': 'Something that is not very good is not much chop, if it’s worse it’s not so hot'}]","a general negative phr., not very good, unattractive, displeasing etc",phrase,not so hot,1654,"II i The Gyants and the Gods for the time, were not so hot at it as the  and the ]",1986,"Something that is not very good is not much chop, if it’s worse it’s not so hot",hot
,"[{'@first': 'yes', 'date': '1984', 'aut': '‘Derek Raymond’', 'tit': 'He Died with His Eyes Open', 'num': '104', '#text': 'I’ve heard it said that you’re not all that hot in the sack'}, {'date': '1999', 'aut': 'C. Dexter', 'tit': 'Remorseful Day', 'edn': '2000', 'num': '57', '#text': 'Grammar’s not so hot, I agree'}, {'date': '2000', 'aut': 'N. Barlay', 'tit': 'Crumple Zone', 'num': '138', '#text': 'Georgio ain’t too hot when it comes to figurin’ things'}]",less than fully capable or competent,phrase,not so hot,1984,I’ve heard it said that you’re not all that hot in the sack,2000,Georgio ain’t too hot when it comes to figurin’ things,hot
1980s+,"{'@first': 'yes', 'date': '1990', 'aut': 'Tupper & Wortley', 'tit': 'Aus. Prison Sl. Gloss.', '#text': '[Internet] Running hot. 1. Doing something illegally and in danger of being found out'}",to do something illegally with a strong chance of being found out,phrase,run hot,1990,[Internet] Running hot. 1. Doing something illegally and in danger of being found out,1990,[Internet] Running hot. 1. Doing something illegally and in danger of being found out,hot
1980s+,"{'@first': 'yes', 'date': '1990', 'aut': 'Tupper & Wortley', 'tit': 'Aus. Prison Sl. Gloss.', '#text': '[Internet] Running hot. 2. Having a good run of luck, eg in gambling'}","to have a run of good luck, e.g. in gambling",phrase,run hot,1990,"[Internet] Running hot. 2. Having a good run of luck, eg in gambling",1990,"[Internet] Running hot. 2. Having a good run of luck, eg in gambling",hot
1990s+,"{'@first': 'yes', 'date': '1995', 'aut': 'Francis-Jackson', 'tit': 'Official Dancehall Dict.', 'num': '44', 'b': 'Run hot', 'i': ['u', 'John is wanted'], '#text': '1. be in demand 2. wanted by the police: . John a run hot/'}","to be wanted, whether by fans or the police",phrase,run hot,1995,1. be in demand 2. wanted by the police: . John a run hot/,1995,1. be in demand 2. wanted by the police: . John a run hot/,hot
1990s+,"{'@first': 'yes', 'date': '1995', 'aut': 'Francis-Jackson', 'tit': 'Official Dancehall Dict.', 'num': '44', 'b': 'Run hot', '#text': '[...] 3. [to have] prolonged intercourse'}",to have prolonged sexual intercourse,phrase,run hot,1995,[...] 3. [to have] prolonged intercourse,1995,[...] 3. [to have] prolonged intercourse,hot
mid-19C+,"[{'@first': 'yes', 'date': '1836', 'aut': 'T. Haliburton', 'tit': 'Clockmaker', 'num': '124', '#text': 'I He prances over the pavement like a bear over hot iron'}, {'date': '1840', 'aut': 'T. Haliburton', 'tit': 'Clockmaker', 'num': '134', '#text': 'III He squeezed his cornstealers till the old gineral began to dance like a bear on red hot iron'}, {'date': '1847', 'aut': 'R.F. Walond', 'tit': 'Paddiana', 'num': '148', '#text': 'I Ah, what are ye dancing about for, like a goose on a hot plate?'}, {'@class': 'new', 'date': '1860', 'tit': 'Staffs. Sentinel', 'num': '3/1', '#text': '12 May He hops about [...] like a hen on a hot griddle'}, {'@class': 'new', 'date': '1862', 'aut': 'J. Pycroft', 'tit': 'Cricket Tutor', 'num': '16', '#text': 'Look at that man [...] he is like a bear on hot iron. He totters from one foot to the other'}, {'@class': 'new', 'date': '1864', 'tit': 'Belfast Morn. News', 'num': '3/3', '#text': '16 Feb. Poking fun at poor Earl Russell, who, always looks ‘like a hen on a hot griddle’'}, {'@class': 'new', 'date': '1877', 'aut': 'A. Trollope', 'tit': 'John Caldicott', 'num': '57', '#text': '2 You see that girl with the green scarf- round her? [...] Why should she spring about like a bear on an hot iron'}, {'@class': 'new', 'date': '1879', 'tit': 'Nottingham Eve. Post', 'num': '4/3', '#text': '19 Apr. They began to fidget [...] like a hen on a hot griddle'}, {'@class': 'new', 'date': '1889', 'tit': 'Liverpool Echo', 'num': '3/3', '#text': '15 Mar. What was the use of hop-hopping ‘like a hen on a hot griddle’'}, {'@class': 'new', 'date': '1896', 'tit': 'Cork Examiner', 'num': '10/6', '#text': '19 Sept. [He] was tearing around like a hen on a hot griddle'}, {'date': '1902', 'aut': 'P.L. Dunbar', 'tit': 'Jest Of Fate', 'edn': '1903', 'num': '183', '#text': 'Don’t be afraid to move. Step like a chicken on a hot griddle!'}, {'date': '1908', 'aut': 'L. Doyle', 'tit': 'Ballygullion', 'num': '142', '#text': 'For all that I was like a hen on a hot griddle from thin till the National'}, {'@class': 'new', 'date': '1908', 'aut': 'E.E. Briggs', 'tit': 'Angling & Art in Scotland', 'num': '97', '#text': 'We could see him dancing like a bear on hot iron, gesticulating wildly'}, {'date': '1924', 'aut': 'C.E. Mulford', 'tit': 'Hopalong Cassidy Returns', 'num': '204', '#text': 'You’ve picked out a teacher that’ll keep you hoppin’ like a bug on a hot fryin’ pan'}, {'date': '1928', 'aut': 'L. Mackay', 'tit': 'My Oul’ Town', 'num': '84', '#text': 'John was like a hen on a hot griddle'}, {'date': '1935', 'aut': 'J. Conroy', 'tit': 'World to Win', 'num': '69', '#text': 'Leo was fidgeting around like a duck on a hot griddle'}, {'date': '1936', 'aut': 'R.F. Adams', 'tit': 'Cowboy Lingo', 'num': '216', '#text': 'A restless person was said to be [...] ‘movin’ about like a hen on a hot griddle'}, {'date': '1937', 'aut': 'Z.N. Hurston', 'tit': 'Their Eyes Were Watching God', 'edn': '1998', 'num': '58', '#text': 'Matt was wringing and twisting like a hen on a hot brick'}, {'date': '1940s–50s', 'aut': '‘Flann O’Brien’', 'tit': 'Hair of the Dogma', 'edn': '1989', 'num': '114', '#text': '‘In Darkest Ireland’ in Fussy as a hen in a hot girdle'}, {'date': '1951', 'aut': 'D.P. Mannix', 'tit': 'Sword-Swallower', 'num': '114', '#text': 'The corkscrew made my Adam’s apple leap around like a flea on a hot griddle'}, {'date': '1965', 'aut': 'L. Dunne', 'tit': 'Goodbye to The Hill', 'edn': '1966', 'num': ['53', '146'], '#text': 'Ma was excited too. Hopping about the kitchen like a hen on a hot plate. [Ibid.]  Poor Ma was hopping about like a hen on a hot griddle, worrying if I had this, that and the other'}, {'date': '1995', 'aut': 'P. O’Keeffe', 'tit': 'Down Cobbled Streets, A Liberties Childhood', 'num': '61', '#text': 'Every one of them is like a hen on a hot griddle'}]",in an agitated or nervous manner,phrase,like a hen on a hot griddle,1836,I He prances over the pavement like a bear over hot iron,1995,Every one of them is like a hen on a hot griddle,hot
