chrlbl,citations,definition,part_of_speech,word,first_citation_date,first_citation_text,last_citation_date,last_citation_text,family
mid-16C–mid-19C,"[{'@first': 'yes', 'date': '1552', 'aut': 'G. Walker', 'tit': 'Detection of Vyle and Detestable Use of Dice Play', 'num': '18', '#text': 'These cheaters turnd cat in the pan, giving to divers vile, patching shifts, an honest and goodly title, calling it by the name of a law'}, {'date': '1567', 'aut': 'R. Edwards', 'tit': 'Damon and Pithias', 'edn': '1571', 'num': 'Ciiii', '#text': 'Damon smatters as well as he of craftie Phylosophie, And can tourne Cat in the panne very pretily'}, {'date': '1579', 'aut': 'F. Merbury', 'tit': 'Marriage Between Wit and Wisdom', 'num': 'III i', '#text': 'I am as very a turncote as the wethercoke of Poles; For now I will calle my name Due Disporte. So, so, finely I can turne the catte in the pane'}, {'date': '1593', 'aut': 'Nashe', 'tit': ['Four Letters Confuted', 'Works'], 'edn': '1883–4', 'num': '286', '#text': 'in  II If it bee a home booke at his first conception, let it be a home booke still, and turne not cat in the panne'}, {'date': '1625', 'aut': 'Bacon', 'tit': 'Essays (of Cunning)', 'edn': 'Arber', 'num': '441', 'i': 'Cunning', 'org': 'F&H', '#text': 'There is a , of the Cat in the Pan, which is, when that which a Man says to another, he laies it, as if Another had said it to him'}, {'ante': '1661', 'tit': 'Rump Poems and Songs', 'edn': '1662', 'num': '99', 'i': 'Charles Fleetwood', '#text': '‘The Committee of Safety’ \n\t\t\t\t\t\t\t\t II  is first and leads up the Van, / Whose counterfeit Zeal turns Cat in the pan'}, {'@class': 'new', 'date': '1672', 'aut': 'J. Phillips', 'tit': 'Maronides', 'edn': '1678', 'num': '54', '#text': 'VI Dear Friend, quo he, what makst thou here? / [...] / Has Phoebus thus turn’d Cat in Pan?'}, {'date': '1683', 'tit': 'Dialogue Between a Yorkshire Alderman and a Salamanca Doctor', 'num': '2', '#text': 'I can turn cat in the Pan as well as any Whip Poet'}, {'@class': 'N331', 'date': '1683', 'aut': 'J. Crowne', 'tit': 'City Politicks', 'num': 'II i', '#text': 'You are a villain, have turn’d cat in pan, and are a Tory'}, {'circa': '1698', 'aut': 'B.E.', 'tit': 'Dict. Canting Crew', 'num': 'n.p.', 'i': 'Cat-in-pan', '#text': 'turn’d, of one that has chang’d Sides or Parties'}, {'@class': 'uk', 'circa': '1720', 'org': 'N', '#text': '‘The Vicar of Bray’ [ballad] When George in pudding time came o’er, / And moderate men look’d big, sir, / I turned a cat-in-pan once more, / And so became a Whig, sir'}, {'@class': 'new', 'date': '1737', 'tit': 'Newcastle Courant', 'num': '2/1', '#text': '23 May Tonsor being poor [...] turn’d Cat-in-pan'}, {'@class': 'new', 'date': '1750', 'tit': 'Caledonian Mercury', 'num': '2/1', '#text': '5 Feb. Of Men who [...] at Toads, and lick up Spittle, Turn Cat in Pan, be Dupes [...]'}, {'@class': 'new', 'date': '1760', 'tit': 'Leeds intelligencer', 'num': '2/3', '#text': '25 Mar. Here lies Thurot, bold buccanier [...] / Who weary of this humble station, / To raise the glory of his nation / Turn’d cat in pan'}, {'date': '1772', 'aut': 'Bridges', 'tit': 'Burlesque Homer', 'edn': '3rd edn', 'num': '57', 'scaps': 'jove', '#text': 'has now turn’d cat i’th’ pan'}, {'date': ['1785', '1788', '1796'], 'aut': 'Grose', 'tit': 'Classical Dict. of the Vulgar Tongue', 'num': 'n.p.', 'scaps': 'Cat in pan', '#text': ', to turn cat in pan, to change sides or party; supposed originally to have been to turn cate or cake in pan'}, {'@class': 'N331', 'date': '1811', 'tit': 'Lex. Balatronicum'}, {'date': '1816', 'aut': 'W. Scott', 'tit': ['Old Mortality', 'Waverley II'], 'edn': '1855', 'num': '561', '#text': 'in O, this precious Basil will turn cat in the pan with any man!'}, {'@class': 'N331', 'date': '1822', 'aut': 'R. Nares', 'tit': 'Gloss.', 'edn': '1888', 'num': '143', 'scaps': 'cat in pan', '#text': 'I . To turn cat in pan, a proverbial expression implying perfidy, but of which it is not easy to trace the origin'}, {'@class': 'new', 'date': '1822', 'tit': 'Westmoreland Gaz.', 'num': '3/4', '#text': '24 Aug. He was first a Tory, then a Whig; next a Yellow, now a Blue. How often he may, hereafter, ‘turn the cat in the pan,’ depends [...] upon the length of his life'}, {'@class': 'new', 'date': '1842', 'tit': 'Chester Chron.', 'num': '2/7', '#text': '20 May Why the late government should be [...] in the unenviable position of either turning cat in the pan or saying nothing'}, {'date': ['1859', '1860'], 'aut': 'Hotten', 'tit': 'Dict. of Modern Sl. etc.'}, {'@class': 'N331', 'date': ['1864', '1867', '1870'], 'aut': 'Hotten', 'tit': 'Sl. Dict.'}, {'@class': 'new', 'date': '1867', 'tit': 'Burlington Wkly Free Press', 'num': '1/5', '#text': '(VT) 5 Apr. Those persons and interests [...] have as by magic [...] turned cat in the pan'}, {'date': '1873', 'tit': 'Sl. Dict.', 'num': '111', 'i': ['Cat-in-the-Pan', 'cake in pan'], '#text': 'a traitor, or turncoat – derived by some from the Greek καταπαν, altogether; or – and more likely – from , a pan-cake, which is frequently turned from side to side'}, {'@class': 'new', 'date': '1880', 'tit': 'New Ulm Wkly Rev.', 'num': '1/4', '#text': '8 Sept. He talks of turning cat in pan'}, {'@class': 'new', 'date': '1881', 'tit': 'Newcastle Courant', 'num': '6/5', '#text': '16 Sept. Dandy must have been copped [...] Will he turn cat in the pan do you think?'}, {'@class': 'new', 'date': '1903', 'tit': 'N.Y. Dly Tribune', 'num': '7/4', '#text': '26 June You catch Whitmore and then force him to turn cat-in-the-pan'}]","a traitor, one who changes sides to advance their self-interest; thus , to inform, to betray, to change sides",phrase,cat in (the) pan,1552,"These cheaters turnd cat in the pan, giving to divers vile, patching shifts, an honest and goodly title, calling it by the name of a law",1903,26 June You catch Whitmore and then force him to turn cat-in-the-pan,cat
1940s+,"[{'@first': 'yes', 'date': '1949', 'aut': 'Hal Ellson', 'tit': 'Duke', 'num': '154', '#text': 'Maybe it was that catting out that did it, made me feel all better inside'}, {'date': '1953', 'aut': 'W. Brown', 'tit': 'Monkey On My Back', 'edn': '1954', 'num': '99', 'i': 'To cat out', '#text': 'was to sneak away'}, {'date': '1965', 'aut': 'C. Brown', 'tit': 'Manchild in the Promised Land', 'edn': '1969', 'num': ['19', '73'], '#text': 'That catting was staying away from all night was all I knew about the term. [Ibid.] A new suit [...] was usually the first thing I would steal when I was going to cat out'}]","to wander the streets aimlessly, to stay out all night, to hide away",phrase,cat (out),1949,"Maybe it was that catting out that did it, made me feel all better inside",1965,That catting was staying away from all night was all I knew about the term. [Ibid.] A new suit [...] was usually the first thing I would steal when I was going to cat out,cat
19C,"{'@first': 'yes', 'date': '1980', 'tit': 'Maledicta', 'num': '1834', 'b': ['double-sucker', 'ear between the legs', 'cat’s head cut open'], 'i': 'lesser lip', '#text': 'IV:2 (Winter) Some terms that have survived this ignorance include [...] , , , etc., for the'}",the labia minora,phrase,cat’s head cut open,1980,"IV:2 (Winter) Some terms that have survived this ignorance include [...] , , , etc., for the",1980,"IV:2 (Winter) Some terms that have survived this ignorance include [...] , , , etc., for the",cat
early 19C,"{'@first': 'yes', 'date': '1822', 'aut': 'W. Scott', 'tit': 'Peveril of the Peak', 'num': '199', '#text': 'II She did go up the rigging like a cat up a chimney'}",very fast,phrase,like a cat up a chimney,1822,II She did go up the rigging like a cat up a chimney,1822,II She did go up the rigging like a cat up a chimney,cat
1930s,"{'@first': 'yes', 'date': '1933', 'aut': 'W.R. Burnett', 'tit': 'Dark Hazard', 'edn': '1934', 'num': '238', '#text': 'Yes sir. I had top kennel at Baden, where they pay real money. I been going like who-shot-the-cat'}","a general intensifier, e.g. very fast, very successful",phrase,like who shot the cat,1933,"Yes sir. I had top kennel at Baden, where they pay real money. I been going like who-shot-the-cat",1933,"Yes sir. I had top kennel at Baden, where they pay real money. I been going like who-shot-the-cat",cat
late 17C–19C,"[{'@first': 'yes', 'date': '1678', 'aut': 'J. Ray', 'tit': 'Proverbs', 'edn': '2nd edn', 'num': '68', 'i': 'cats', '#text': 'He lives under the sign of the  foot'}, {'date': ['1785', '1788', '1796'], 'aut': 'Grose', 'tit': 'Classical Dict. of the Vulgar Tongue', 'num': 'n.p.', '#text': 'To live under the cat’s foot, to be under the dominion of a wife, hen-pecked'}, {'@class': 'new uk', 'date': '1792', 'tit': 'Pvbs of our Ancestors', 'num': 'C3', 'i': 'E- of S--a--n', '#text': '. He lives under the sign of the cat’s foot'}, {'date': '1811', 'tit': 'Lex. Balatronicum'}, {'date': '1823', 'aut': 'Egan', 'tit': 'Grose’s Classical Dict. of the Vulgar Tongue'}, {'@class': 'new uk', 'date': '1887', 'aut': 'G.C. Needham', 'tit': 'Life of Charles H. Spurgeon', 'num': 'xx', '#text': '[chapter heading] He Lives under the Sign of the Cat’s Foot'}, {'date': '1890–1904', 'aut': 'Farmer & Henley', 'tit': 'Sl. and Its Analogues'}, {'@class': 'new us', 'date': '1920', 'aut': 'C. van Vechten', 'tit': 'Tiger in the House', 'num': '140', '#text': 'He lives under the sign of the cat’s foot (his wife scratches him)'}]","of a man, to be dominated by one’s wife",phrase,live under (the sign of) the cat’s foot,1678,He lives under the sign of the  foot,1920,He lives under the sign of the cat’s foot (his wife scratches him),cat
1940s,"{'@first': 'yes', 'date': '1949', 'aut': 'Hal Ellson', 'tit': 'Duke', 'num': '133', '#text': 'A guy is on the cat there, a run-away. He’s got a room'}",in hiding,phrase,on the cat,1949,"A guy is on the cat there, a run-away. He’s got a room",1949,"A guy is on the cat there, a run-away. He’s got a room",cat
1950s–60s,"{'@first': 'yes', 'date': '1965', 'aut': 'C. Brown', 'tit': 'Manchild in the Promised Land', 'edn': '1969', 'num': '73', '#text': 'When I was on the cat, I knew I was going to get caught sooner or later'}",staying out at night,phrase,on the cat,1965,"When I was on the cat, I knew I was going to get caught sooner or later",1965,"When I was on the cat, I knew I was going to get caught sooner or later",cat
early 19C+,"[{'@class': 'new uk', '@first': 'yes', 'date': '1806', 'aut': 'Bickerstaff', 'tit': ['Romp', 'Eng & Amer. Stage XIV'], 'num': '30', '#text': 'in Oh, are you there, mr. captain? then I see how the cat jumps'}, {'@class': 'new uk', 'date': '1815', 'tit': 'Vocal Mag.', 'num': '44', '#text': '‘The Tortoise-shell Tom Cat’ in 1 Feb. I see how the cat jumps now!'}, {'date': '1827', 'aut': 'W. Scott', 'tit': 'Croker Papers', 'edn': '1884', 'num': '319', '#text': 'in  I The numerous rumours which reach me in this quarter are so varying that had I time, I believe I would come to London merely to see how the cat jumped'}, {'@class': 'N331', 'date': '1833', 'aut': 'C.A. Davis', 'tit': 'Letters of Major J. Downing', 'edn': '1835', 'num': '40', '#text': 'Then cum my turn; but I see how the cat jump’d'}, {'date': '1836', 'aut': 'T. Haliburton', 'tit': 'Clockmaker', 'num': '78', '#text': 'I Thinks I to myself, a nod is as good as a wink to a blind horse, I see how the cat jumps'}, {'date': '1840', 'aut': 'T. Haliburton', 'tit': 'Letter-bag of the Great Western', 'edn': '1873', 'num': '18', '#text': 'Oh, ho, says I to myself, is dat de way de cat jump? – now I see how de land lay'}, {'date': '1851', 'aut': 'Lytton', 'tit': 'My Novel', 'edn': '1884–5', 'num': '474', '#text': 'II Bk XII No — I don’t promise. I must first see how the cat jumps'}, {'@class': 'new', 'date': '1866', 'tit': 'Yorks. Gaz.', 'num': '8/2', '#text': '29 Sept. Just as he sees which way the cat jumps will he determine as to the extent of his demands'}, {'@class': 'N331', 'date': '1874', 'tit': 'Sat. Rev.', 'num': '139', 'org': 'F&H', '#text': '(London) [...] there are subjects as to which the heads of his party need not wait to see how the cat jumps'}, {'@class': 'new', 'date': '1878', 'tit': 'Western Mail', 'num': '2/9', '#text': '(S. Glamorgan) 22 June The world is waiting to see which way the cat jumps'}, {'date': '1885', 'tit': 'Bulletin', 'num': '7/1', '#text': '(Sydney) 14 Mar. Dan O’Conner, in a speech, / Is certain Dalley to impeach; / Levien is waiting in the dumps / To see which way the pussy jumps'}, {'date': '1887', 'aut': 'H. Frederic', 'tit': 'Seth’s Brother’s Wife', 'num': '280', '#text': 'P’raps you kin git an idee by this time haow the Jay caounty cat’s goin’ to jump'}, {'@class': 'new', 'date': '1894', 'tit': 'Kansas Agitator', 'num': '1/3', '#text': '(Garnett, KS) 4 Jan. We are sorry to see a ‘leading Populist paper’ holding back [...] until it sees ‘which the cat jumps’'}, {'@class': 'new', 'date': '1898', 'tit': 'Morn. Post', 'num': '4/5', '#text': '(London) 19 May Germany is lying low to see which way the cat jumps'}, {'@class': 'new', 'date': '1900', 'tit': 'Phillipsburg Herald', 'num': '4/1', '#text': '(KS) 19 July It seems to be bonds which ever way the cat jumps'}, {'date': '1908', 'aut': 'L. Doyle', 'tit': 'Ballygullion', 'num': '188', '#text': '‘Thin I began to see how the cat was jumpin’,’ sez the sargint, rubbin’ his hands'}, {'date': '1910', 'tit': 'Bulletin', 'num': '24/1', '#text': '(Sydney) 18 Aug. The States were urged to back the Commonwealth; but the States were cantankerous and, anyhow, they wanted to see the cat jump first'}, {'@class': 'new', 'date': '1919', 'tit': 'Dundee Courier', 'num': '4/2', '#text': '14 Aug. The nationalisation of all the mines without delay is Mr Smith’s call, and it will be interesting to which the way the cat jumps now'}, {'date': '1922', 'aut': 'Joyce', 'tit': 'Ulysses', 'num': '596', '#text': 'If, as time went on, that turned out to be how the cat jumped all he could personally say on the matter was that [...] it was highly advisable in the interim to try to make the most of both countries'}, {'@class': 'N331', 'date': '1927', 'con': '1835–40', 'aut': 'P. Herring', 'tit': 'Bold Bendigo', 'num': '136', '#text': 'They’re up to something. We’ll see which way the cat jumps'}, {'@class': 'new', 'date': '1936', 'tit': 'Yorks. Post & Leeds Intelligencer', 'num': '9/3', '#text': '31 Oct. The Socialists have used such slippery methods [...] they can claim any credit or disown whichever way the cat jumps'}, {'@class': 'new', 'date': '1948', 'tit': 'Derby Dly Teleg.', 'num': '3/3', '#text': '27 Mar. One can hardly blame him for [...] waiting to see which way the cat will jump'}, {'date': '1953', 'aut': 'T.A.G. Hungerford', 'tit': 'Riverslake', 'num': '189', '#text': 'Anyway, it won’t worry me much which way the cat jumps'}, {'date': '1965', 'aut': 'C. Himes', 'tit': 'Cotton Comes to Harlem', 'edn': '1967', 'num': '38', '#text': 'I’ve got to see which way this mother-raping cat is jumping'}, {'@class': 'new uk', 'date': '1994', 'aut': 'J. van der Ploeg', 'tit': 'Born from Within', 'num': '121', '#text': 'Many of their colleagues sit on the fence and are waiting to see which way the cat jumps'}, {'@class': 'new uk', 'date': '2011', 'aut': 'P.J. Earle', 'tit': 'Barros Pawns', 'num': '47', '#text': 'We’ll see which way the cat jumps. Obviously, for you and me, there’s this other matter'}]",to wait to see how events turn out before making one’s own decision or move,phrase,see which way the cat jumps,1806,"in Oh, are you there, mr. captain? then I see how the cat jumps",2011,"We’ll see which way the cat jumps. Obviously, for you and me, there’s this other matter",cat
19C+,"[{'@first': 'yes', 'date': '1837–8', 'tit': 'Cuckold’s Nest', 'num': '11', '#text': '‘Slashing Costermonger’ My vife, she’s such a taste refined, / All hearts she must be vinning, / For ven the turfing trade is bad, / She gets blunt by cat skinning'}, {'@class': 'new18B', 'date': '1857', 'tit': 'Globe', 'num': '4/6', '#text': '(London) 19 Sept. He was ‘undermining her karacter’ by giving out that she’d got three months in quod for ‘cat skinning’'}, {'date': '1980', 'aut': 'E. Folb', 'tit': 'Runnin’ Down Some Lines', 'num': '151', 'i': ['do the pussy', 'skin the cat'], '#text': 'Terms of intercourse like [...]  or'}]",to have sexual intercourse; thus  n,phrase,skin the cat,1837,"‘Slashing Costermonger’ My vife, she’s such a taste refined, / All hearts she must be vinning, / For ven the turfing trade is bad, / She gets blunt by cat skinning",1980,Terms of intercourse like [...]  or,cat
1980,"{'@class': 'new', '@first': 'yes', 'date': '1987', 'aut': 'Murray & Murrell', 'tit': 'Lang. Sadomasochism', 'edn': '1989', 'num': '49', '#text': 'personal ad in restroom Dominant seeks other for wrestling, cat fighting, sharing of slaves'}",‘Sadomasochistic activity in which two partners slash at each other with cats’,phrase,cat-fighting,1987,"personal ad in restroom Dominant seeks other for wrestling, cat fighting, sharing of slaves",1987,"personal ad in restroom Dominant seeks other for wrestling, cat fighting, sharing of slaves",cat
late 19C,"{'@first': 'yes', 'date': '1890', 'tit': 'Bulletin', 'num': '8/1', '#text': '(Sydney) 19 July His very expertness made it, however, the more surprising that Superintendent Argus should have had occasion to caution him to ‘comb his cats’ – that is, to separate the tails so that each should cause a separate welt'}",to separate the ‘tails’ on the whip so that each one inflicts its own welt,phrase,comb the cat,1890,"(Sydney) 19 July His very expertness made it, however, the more surprising that Superintendent Argus should have had occasion to caution him to ‘comb his cats’ – that is, to separate the tails so that each should cause a separate welt",1890,"(Sydney) 19 July His very expertness made it, however, the more surprising that Superintendent Argus should have had occasion to caution him to ‘comb his cats’ – that is, to separate the tails so that each should cause a separate welt",cat
1940s,"{'@first': 'yes', 'date': '1944', 'aut': 'D. Burley', 'tit': 'Orig. Hbk of Harlem Jive', '#text': '‘Jiver’s Bible’ in'}",a lookout man,phrase,cat on the peek port,1944,‘Jiver’s Bible’ in,1944,‘Jiver’s Bible’ in,cat
1940s,"{'@first': 'yes', 'date': '1944', 'aut': 'D. Burley', 'tit': 'Orig. Hbk of Harlem Jive', '#text': '‘Jiver’s Bible’ in'}",a playboy,phrase,cat that cracks the whip,1944,‘Jiver’s Bible’ in,1944,‘Jiver’s Bible’ in,cat
mid-19C,"{'@class': 'us', '@first': 'yes', 'date': '1863', 'aut': 'J. Hay', 'src': 'Dennett', 'tit': 'Lincoln and the Civil War', 'edn': '1939', 'num': '198', '#text': 'letter 11 Sept. in  Politicians are strong yet & he is not ‘their kind of cat.’'}",a person as needed in a given situation; usu. in negative,phrase,one’s kind of cat,1863,letter 11 Sept. in  Politicians are strong yet & he is not ‘their kind of cat.’,1863,letter 11 Sept. in  Politicians are strong yet & he is not ‘their kind of cat.’,cat
1900s,"{'@first': 'yes', 'date': '1909', 'aut': 'Van Loan', 'tit': 'Big League', 'edn': '2004', 'num': '72', '#text': '‘The Golden Ball of the Argonauts’ in My cats! Ain’t she heavy!'}",a mild oath,phrase,my cats!,1909,‘The Golden Ball of the Argonauts’ in My cats! Ain’t she heavy!,1909,‘The Golden Ball of the Argonauts’ in My cats! Ain’t she heavy!,cat
1920s–30s,"[{'@first': 'yes', 'date': '1929', 'aut': '‘Max Brand’', 'tit': 'Rustlers of Beacon Creek', 'edn': '1935', 'num': '248', '#text': '[of a horse] What a cat he is on his feet!'}, {'date': '1930', 'aut': 'D.M. Garrison', 'src': 'Botkin', 'tit': 'Folk-Say', 'num': '106', '#text': '‘Song of the Pipeline’ in We seen a big black ugly bear go into a cave. So I sez to Bub Bub, ‘Let’s get that big fuzzy-hide cat’'}]",an animal other than a cat,noun,cat,1929,[of a horse] What a cat he is on his feet!,1930,"‘Song of the Pipeline’ in We seen a big black ugly bear go into a cave. So I sez to Bub Bub, ‘Let’s get that big fuzzy-hide cat’",cat
1950s+,"[{'@first': 'yes', 'date': '1953', 'aut': 'W. Brown', 'tit': 'Monkey On My Back', 'edn': '1954', 'num': '99', 'i': 'cat', '#text': 'The word , for example, was used to mean another boy, or a prostitute, or a man looking for a woman, or a homosexual'}, {'date': '1967', 'tit': 'Kings Cross Whisper', 'num': '4/3', 'scaps': ['cat', 'cat’s yard'], '#text': '‘Whisper All Aussie Dict.’ in  (Sydney) xxxiii : An effeminate homosexual [...] : Segregated section of the prison where the cats are left. Sometimes catty'}, {'date': '1974', 'aut': 'Adamson & Hanford', 'tit': 'Zimmer’s Essay', 'num': '31', '#text': 'The big losers in prison sexual politik are the ‘cats,’ who will not accept feminine status, but who are weak and so are raped, or coerced into cock-sucking'}, {'date': '1983', 'aut': 'R. Aven-Bray', 'tit': 'Ridgey-Didge Oz Jack Lang', 'num': '22', 'b': 'Cat', '#text': 'Passive homosexual'}, {'date': '1990', 'aut': 'Tupper & Wortley', 'tit': 'Aus. Prison Sl. Gloss.', '#text': '[Internet] Cat. A male person who takes the passive role in a homosexual relationship. A person who openly admits he is gay and submissive. An effeminate person. [Ibid.] Cats’ gaol. Traditionally Cooma Gaol (NSW), a prison for homosexual prisoners and particularly transexual prisoners. [Ibid.] Cat’s yard. Section of prison where homosexual prisoners are kept for their own protection'}, {'date': '1999', 'aut': 'G. Seal', 'tit': 'Lingo', 'num': '115', 'scaps': ['gussie', '[...] triss, cat', 'cat'], '#text': 'Later in the l9th century came the term  and the 20th century has contributed many more, such as  (perhaps a shortening of a more or less polite 19th-century term for homosexuals, catamite, though  may also be used as Lingo for a prostitute)'}]","a passive male homosexual; thus , a prison where the majority of inmates are homosexual/transsexual; , a segregated area of the prison set aside for homosexuals or otherwise vulnerable prisoners",noun,cat,1953,"The word , for example, was used to mean another boy, or a prostitute, or a man looking for a woman, or a homosexual",1999,"Later in the l9th century came the term  and the 20th century has contributed many more, such as  (perhaps a shortening of a more or less polite 19th-century term for homosexuals, catamite, though  may also be used as Lingo for a prostitute)",cat
17C,"[{'@first': 'yes', 'circa': '1621', 'aut': 'Middleton', 'tit': 'Women Beware Women', 'num': 'I ii', '#text': 'Your cats are always safe ith’ chimney-corner, unless they burn their coats'}, {'date': '1673', 'aut': 'Euing', 'tit': 'Broadside Ballads', 'edn': '1971', 'num': '179', '#text': '‘Loving Chamber-Maid’ in   And if I be clap’d too then what of all that, Some Country Clown will be baiting his Cat'}, {'@class': 'N331', 'date': '1674', 'aut': 'T. Duffet', 'tit': 'Mock-Tempest', 'num': 'IV i', '#text': '[The wife] Will play at Bullet [i.e. bowls] with me’ [...] ‘Ay and Cat, and Trap-ball too’'}, {'@class': 'N331', 'date': '1680', 'aut': 'Ebsworth', 'tit': 'Roxburghe Ballads', 'edn': '1883', 'num': '84', '#text': '‘Wavering Nat & Kind Susan’ in  IV Let no man prevail for a bit for his Cat, Lest he marches off with your new Lac’d Cravat'}, {'circa': '1680', 'tit': 'Pepys Ballads', 'edn': '1987', 'num': '303', '#text': '‘Tryal of Skill’ in  IV You would have made her your Harlot ... You wanted a Bit for your Cat'}, {'date': '1685', 'aut': 'G. Meriton', 'tit': 'In Praise of York-shire Ale', 'num': '53', '#text': 'I blush to tell what follow’d after that, Young Men will have a bit Tibb for their Cat'}, {'date': '1694', 'tit': 'Comforts of Whoreing', 'num': '28', '#text': '[Drinking] a Pint of Prickt Claret at some Hedge Tavern ... whilst the Young Spark at home is purchasing a Bit of Tripe to feed his Hungry Cat withal'}]",the penis; esp. in phr.,noun,cat,1621,"Your cats are always safe ith’ chimney-corner, unless they burn their coats",1694,[Drinking] a Pint of Prickt Claret at some Hedge Tavern ... whilst the Young Spark at home is purchasing a Bit of Tripe to feed his Hungry Cat withal,cat
