chrlbl,citations,definition,part_of_speech,word,first_citation_date,first_citation_text,last_citation_date,last_citation_text,family
1960s,"{'@first': 'yes', 'date': '1969', 'aut': 'C. Himes', 'tit': 'Blind Man with a Pistol', 'edn': '1971', 'num': '156', '#text': 'But the Syndicate took all of the hard out of the dick, and soon Fats was earning more from his sausage than his numbers'}",to take an unfair share (of profits),phrase,take the hard out of the dick,1969,"But the Syndicate took all of the hard out of the dick, and soon Fats was earning more from his sausage than his numbers",1969,"But the Syndicate took all of the hard out of the dick, and soon Fats was earning more from his sausage than his numbers",dick
1960s,"{'@first': 'yes', 'date': '1964', 'aut': 'B. Jackson', 'tit': 'Get Your Ass in the Water', 'edn': '1974', 'num': '111', '#text': 'You layin’ around here thinkin’ you got sugar on your dick, / why the look on your face makes my pussy sick'}",to have a high (but unjustifiable) view of one’s own physical attractiveness,phrase,think one has sugar on one’s dick,1964,"You layin’ around here thinkin’ you got sugar on your dick, / why the look on your face makes my pussy sick",1964,"You layin’ around here thinkin’ you got sugar on your dick, / why the look on your face makes my pussy sick",dick
late 19C–1910s,"[{'@first': 'yes', 'date': '1879', 'tit': 'Punch', 'num': '109/1', 'i': 'I', '#text': '‘’Arry on the Rail’ in  13 Sept. Our party was quite up-to-Dick, — you’re aweer as  never cuts low'}, {'@class': 'new17B', 'date': '1884', 'tit': 'Sporting Times', 'num': '1/2', '#text': '27 Dec. And the apples was up to dick, / For he prigged ’em out of the Garden'}, {'date': '1885', 'tit': 'Bulletin', 'num': '22/2', '#text': '(Sydney) 21 Feb. One day we remonstrated with her; when, rubbing her nose apologetically with a sauce-pan lid, she said she knew the ‘Saussingers wasn’t up to Dick,’ but thought there was something wrong with the range'}, {'@class': 'N331', 'date': '1887', 'tit': 'Punch', 'num': '111/1', '#text': '‘’Arry at the Sea-Side’ in  10 Sept. If a feller would tackle a feminine fair up to Dick, he ’as got to be dabs at the cackle'}, {'@class': 'new', 'date': '1891', 'aut': 'S.O. Addy', 'tit': 'Sheffield Gloss. (Supp.)', 'num': '18', '#text': '‘That’s not up to dick’ means ‘That is not perfect’'}, {'@class': 'new', 'date': '1894', 'tit': 'Truth', 'num': '1/5', 'i': 'fin-de-icicle', '#text': '(Sydney) 9 Sept. His Eggsellency sed it wasn’t  or ‘hup to dick’ enuff for him'}, {'@class': 'new16', 'date': '1901', 'tit': 'Sydney Sportsman', 'num': '3/3', '#text': '(Surry Hills, NSW) 29 May Your up-to-dick paper ought to have been brought out years ago'}, {'date': '1905', 'aut': '‘Doss Chiderdoss’', 'tit': 'Sporting Times', 'num': '1/4', '#text': '‘The “Tu-Tu”’  3 June There was shortly to be held / A most swagger entertainment, at which sundry magnates big, / With herself and May, as being ‘up to Dick,’ / Would be asked to dance a ballet in the regulation rig'}, {'@class': 'N331', 'date': '1909', 'aut': 'J. Ware', 'tit': 'Passing Eng. of the Victorian Era', 'num': '184/1', 'b': 'Not up to Dick', 'i': 'Common Respectable Life', '#text': '(). Not well ; ill and wretched'}, {'@class': 'new18B uk', 'circa': '1910', 'tit': 'Seaside Walks', '#text': '[perf. Vesta Tilley]  [lyrics] They both put on their Sunday best, they look dressed up to Dick'}, {'date': '1915', 'aut': 'C.E.W. Bean', 'tit': 'Anzac Book', 'num': '132', 'i': 'most', '#text': 'We keep their clothing up to dick, / Equip and arm ’em, too; / We rig out the returning sick / Al as good as new'}]","up to standard, as required; thus in negative, unwell, sick, wretched",phrase,up to dick,1879,"‘’Arry on the Rail’ in  13 Sept. Our party was quite up-to-Dick, — you’re aweer as  never cuts low",1915,"We keep their clothing up to dick, / Equip and arm ’em, too; / We rig out the returning sick / Al as good as new",dick
1960s,"{'@first': 'yes', 'date': '1977', 'con': '1960s', 'aut': 'D. Goines', 'tit': 'Black Gangster', 'edn': '1991', 'num': '34', '#text': 'They catch too much hell already without us stickin’ a dick to them'}","to treat badly, to exploit",phrase,stick (the) dick to,1977,They catch too much hell already without us stickin’ a dick to them,1977,They catch too much hell already without us stickin’ a dick to them,dick
20C+,"{'@first': 'yes', 'date': '1979', 'aut': 'J. Morrow', 'tit': 'Confessions of Proinsias O’Toole', 'num': '4', '#text': 'Punchy Coyne and a couple of nippers to keep dick'}",to keep a lookout,phrase,keep dick,1979,Punchy Coyne and a couple of nippers to keep dick,1979,Punchy Coyne and a couple of nippers to keep dick,dick
1970s+,"[{'@first': 'yes', 'date': '1977', 'aut': 'L. Heinemann', 'tit': 'Close Quarters', 'edn': '1987', 'num': '254', '#text': 'We took the rest of the afternoon off and got a litle higher, and dicked around with the bicycles until dark'}, {'date': '1981', 'aut': 'J. Wambaugh', 'tit': 'Glitter Dome', 'edn': '1982', 'num': '159', '#text': 'Listen we can’t dick around with ya'}, {'date': '1986', 'aut': 'C. Hiaasen', 'tit': 'Tourist Season', 'edn': '1987', 'num': '240', '#text': 'That’s the most exciting part of a newspaper, the only part worth dicking around with'}, {'date': '1999', 'aut': 'K. Sampson', 'tit': 'Powder', 'num': '331', '#text': 'Far from dicking about with Virgin girls, he and Crapston were smoothing the way for the band’s equipment to clear customs'}, {'date': '2000', 'tit': 'Indep. on Sun.', 'num': '9', '#text': 'Culture 14 May I think there’s only Elvis Costello that’s left who writes songs – when he’s not dicking around with Charles Aznavour tunes'}, {'@class': 'new', 'date': '2012', 'aut': 'M. McBride', 'tit': 'Frank Sinatra in a Blender', '#text': '[ebook] Doyle rolled his eyes when Big Tony started dicking with the radio'}]","to mess someone around, to fool around with",phrase,dick (about/around) with,1977,"We took the rest of the afternoon off and got a litle higher, and dicked around with the bicycles until dark",2012,[ebook] Doyle rolled his eyes when Big Tony started dicking with the radio,dick
1920s+,"[{'@first': 'yes', 'date': '1927', 'aut': 'Nichols & Tully', 'tit': 'Twenty Below', 'num': 'Act II', '#text': 'You make me sick. Quit dickying round that girl and listen to me!'}, {'date': '1948', 'aut': 'N. Mailer', 'tit': 'Naked and Dead', 'num': '350', '#text': 'The only reason you been dicking around is there ain’t anything big enough for you to get your teeth in'}, {'date': '1967', 'aut': 'M. Braly', 'tit': 'On the Yard', 'edn': '2002', 'num': '24', '#text': '‘Twenny!’ he says. He want to dick a little. Says he jus’ want to use it awhile, not buy it outright. I say, twenny the regIar price for high-class girls like these, and if you want to fuck get twenny outa your hide'}, {'date': '1981', 'aut': 'J. Wambaugh', 'tit': 'Glitter Dome', 'edn': '1982', 'num': '309', '#text': 'Here we are, big-shot detectives, wrapping up the year’s hottest homicide and you’re dicking around with that little bookmaker?'}, {'date': '1990', 'aut': 'J. Wambaugh', 'tit': 'Golden Orange', 'edn': '1991', 'num': '269', '#text': 'It’s time to quit dickin around and go right to the source'}, {'date': '1995', 'aut': 'M. Simpson', 'tit': 'Catching Up with Hist.', 'num': '21', '#text': '‘Prufrock Scoused’ Tons of bleedin time [...] t’ juss dick around or not'}, {'@class': 'N331', 'date': '1998', 'aut': 'D. Hecht', 'tit': 'Skull Session', 'num': '232', '#text': 'I’m sick of dicking around with you. You’re going to answer my questions right now'}, {'date': '2001', 'aut': 'J. Stahl', 'tit': 'Plainclothes Naked', 'edn': '2002', 'num': '131', '#text': 'Now let’s stop dicking around. I’d love to see you go down. But there’s something I want even more'}, {'date': '2007', 'aut': 'W. Ellis', 'tit': 'Crooked Little Vein', 'num': '70', '#text': 'If you’ve done shitting on your girlfriend and generally dicking around, take off your clothes'}, {'@class': 'new', 'date': '2010', 'con': '1973', 'aut': 'C. Stella', 'tit': 'Johnny Porno', 'num': '121', '#text': 'Big waste of time dicking around out here like this'}]","to waste time, to dither",phrase,dick (around),1927,You make me sick. Quit dickying round that girl and listen to me!,2010,Big waste of time dicking around out here like this,dick
1960s+,"[{'@first': 'yes', 'date': '1975', 'aut': 'J. Wambaugh', 'tit': 'Choirboys', 'edn': '1976', 'num': '256', '#text': 'She was getting sick and tired of dicking around with the little creep'}, {'date': '2005', 'aut': 'K. Huff', 'tit': 'A Steady Rain', 'num': 'I iii', '#text': 'And even though I knew Denny was out dicking around, putz that I am, I always covered for him'}]","to be sexually promiscuous, to be a womanizer",phrase,dick (around),1975,She was getting sick and tired of dicking around with the little creep,2005,"And even though I knew Denny was out dicking around, putz that I am, I always covered for him",dick
1940s–60s,"[{'@first': 'yes', 'date': '1948', 'aut': 'N. Mailer', 'tit': 'Naked and Dead', 'num': '138', '#text': 'When it comes down to a little goddam work, you’re always dicking off'}, {'date': '1961', 'con': '1945', 'aut': 'G. Forbes', 'tit': 'Goodbye to Some', 'edn': '1963', 'num': '75', '#text': 'If everybody can just go and dick off down there to Owi when they don’t feel like flying …'}, {'date': '1967–8', 'aut': 'Baker', 'tit': 'CUSS', '#text': 'et al.'}]","to waste time, to shirk, to avoid work",phrase,dick off,1948,"When it comes down to a little goddam work, you’re always dicking off",1967,et al.,dick
1970s+,"{'@first': 'yes', 'date': '1976', 'aut': 'Lighter', 'tit': 'HDAS', '#text': 'oral testimony in  I'}","to persevere, to endure",phrase,dick out,1976,oral testimony in  I,1976,oral testimony in  I,dick
1980s+,"[{'@first': 'yes', 'date': '1982', 'aut': 'R. Spottiswoode', 'tit': '48 Hrs', 'scaps': 'jack', '#text': '[film script] : You can’t take care of shit. You been dickin’ me around ever since we started this turd-hunt'}, {'date': '1996', 'aut': 'James Poniewozik', 'tit': 'Mississippi Rev.', '#text': '‘The Monitor’  Feb. [Internet] She’s gonna be dicking you around about new accounts this and billable hours that and you’re going to eat her shit and ask for seconds'}, {'@class': 'N331', 'date': '1999', '#text': '‘No Idea, No Spark’ 30 Dec. [Internet] Assbag was still stalking you, Andy was still dicking you around, and your life was pretty damn dull'}, {'date': '2002', 'aut': 'Sue Gathman', 'i': 'doing you a favor', '#text': '‘Harsh Betty’s Party Favors’ 10 Oct. [Internet] I feel like, okay, I’m , don’t dick me around'}]","to harass, to impose on, to irritate, to ‘mess someone about’",phrase,dick someone around,1982,[film script] : You can’t take care of shit. You been dickin’ me around ever since we started this turd-hunt,2002,"‘Harsh Betty’s Party Favors’ 10 Oct. [Internet] I feel like, okay, I’m , don’t dick me around",dick
2000s,"[{'@first': 'yes', 'date': '2000', 'tit': ['Ebonics Primer', 'www.dolemite.com'], 'b': 'long dicken', 'i': 'I was straight long dicken the bitch last night. That pussy aint got no end', '#text': 'at  [Internet]  Definition: to fuck a girl with the best of your ability Example:'}, {'@class': 'new', 'date': '2012', 'aut': 'M. McBride', 'tit': 'Frank Sinatra in a Blender', '#text': '[ebook] Say Bruiser was the one fuckin’ the Mrs. We’ll say it was him that was long-dickin’ her'}, {'@class': 'new', 'date': '2012', 'aut': '‘Dutch’', 'tit': '? (Pronounced Que)', '#text': '[ebook] [He] started long dicking her like he was trying to knock the bottom out'}]","of a man, to make love very enthusiastically",phrase,long dick,2000,at  [Internet]  Definition: to fuck a girl with the best of your ability Example:,2012,[ebook] [He] started long dicking her like he was trying to knock the bottom out,dick
1970s+,"{'@first': 'yes', 'date': '1981', 'aut': 'J. Wambaugh', 'tit': 'Glitter Dome', 'edn': '1982', 'num': '15', '#text': 'It’s this Glitter Dome piss you’re drinkin. Irish whiskey, my dick. Wing has it brewed on the shores a Lake Mojave by a gang a bootleggers'}","an excl. of disdain, disbelief",phrase,my dick!,1981,"It’s this Glitter Dome piss you’re drinkin. Irish whiskey, my dick. Wing has it brewed on the shores a Lake Mojave by a gang a bootleggers",1981,"It’s this Glitter Dome piss you’re drinkin. Irish whiskey, my dick. Wing has it brewed on the shores a Lake Mojave by a gang a bootleggers",dick
mid-16C+,"[{'@first': 'yes', 'date': '1592', 'aut': 'Greene', 'tit': 'Quip for an Upstart Courtier', 'num': 'D', '#text': 'I might see comming downe the hill a braue dapper Dicke, quaintly attired in veluet and sattin'}, {'circa': '1595', 'aut': 'Shakespeare', 'tit': 'Love’s Labour’s Lost', 'num': 'V ii', '#text': 'Some Dick, That smiles his cheek in years, and knows the trick To make my lady laugh'}, {'@class': 'new', 'date': '1659', 'tit': 'Mercurius Democraticus', 'num': '6', '#text': '3-10 May In Moor-fields last night, a piece of mortality walking [...] in the old walk of iniquity; meeting a young Dick [and] discovering him a person fit for her occupation [etc.]'}, {'@class': 'new19C', 'date': '1790', 'aut': '‘Bumper Allnight. Esquire’', 'tit': 'Honest Fellow', 'num': '114', '#text': 'Quoth she, if these be Dublin tricks, / God send me down amongst my Dicks, / That live in sweet Mountrath'}, {'date': '1877', 'aut': 'E.L. Wheeler', 'tit': ['Deadwood Dick', 'Beadle’s Half Dime Library'], 'num': '83/1', '#text': 'in  I:1 I ain’t afeerd o’ all the robber Dicks from here ter Jerusalem'}, {'@class': 'new18A', 'date': '1897', 'tit': 'Dly Herald', 'num': '2/2', '#text': '(Delphos, OH) 2 Dec. Old Hipe was a queer Dick'}, {'date': '1915', 'aut': 'M. Sheridan', '#text': '‘Belgium Put the Kybosh on the Kaiser’ [lyrics] Naughty nights at Liège / Quite upset this Dirty Dick'}, {'date': '1930', 'aut': 'A.W. Dragstedt', 'src': 'Stiff', 'tit': 'Milk and Honey Route', 'edn': '1930', 'num': '187', '#text': '‘My Dream of Bughouse Square’ in \n\t\t\t\t\t\t\t\n\t\t\t\t\t\t\t Doc. Reitman would with politics / From sin save every girl, / And Billy Burns, our wonder dick, / The red flag would unfurl'}, {'date': '1959', 'aut': 'I. & P. Opie', 'tit': 'Lore and Lang. of Schoolchildren', 'edn': '1977', 'num': '175', '#text': 'To turn a verb or adjective into a descriptive noun, as: [...] funny-dick'}, {'date': '1962', 'con': 'WWII', 'aut': 'J.O. Killens', 'tit': 'And Then We Heard The Thunder', 'edn': '1964', 'num': '140', '#text': 'Man, you are as sharp as a wedding dick'}, {'date': '1978', 'aut': 'T. O’Brien', 'tit': 'Going After Cacciato', 'edn': '1980', 'num': '46', '#text': 'I remember this guy Uhlander. Not such a bad dick'}, {'date': '1983', 'aut': 'N. Proffitt', 'tit': 'Gardens of Stone', 'edn': '1985', 'num': '96', '#text': 'Let’s dump this dick'}, {'date': '1993', 'aut': 'T. Jones', 'tit': 'Pugilist at Rest', 'num': '218', '#text': 'I’m moving up to the heavies, where I belong, and every swinging dick in the division better fucking look out!'}, {'date': '1999', 'tit': 'Observer', 'num': '16', '#text': 'Rev. 25 July The same dick who bored you about ‘testimony’'}, {'@class': 'new', 'date': '2010', 'aut': 'L. Redhead', 'tit': 'Thrill City', '#text': '[ebook] Someone of superior force, which was pretty much every swinging dick around the godforsaken farmhouse'}]","a man, a fellow",noun,dick,1592,"I might see comming downe the hill a braue dapper Dicke, quaintly attired in veluet and sattin",2010,"[ebook] Someone of superior force, which was pretty much every swinging dick around the godforsaken farmhouse",dick
mid-17C; 1960s+,"[{'@class': 'new18C', '@first': 'yes', 'date': '1654', 'tit': 'New Brawle', 'num': '4', '#text': '[O]ut thou unnaturall Knave [...] a feeble dick thou'}, {'date': '1659', 'tit': 'Catterpillers of this Nation Anatomized', 'num': '37', 'i': 'Dick', '#text': 'Her part is to pick up a  that is full of money, whom she invites to her house'}, {'@class': 'new18A', 'date': '2011', 'tit': 'Chicago Trib.', 'num': 'TAB-9/2', '#text': '‘The Onion’ 1 Dec. I, like all immature narcissistic sicks my age, are due the same rights as everyone else'}]",a victim or weakling; a simpleton,noun,dick,1654,[O]ut thou unnaturall Knave [...] a feeble dick thou,2011,"‘The Onion’ 1 Dec. I, like all immature narcissistic sicks my age, are due the same rights as everyone else",dick
mid-17C–early 18C,"[{'@first': 'yes', 'date': '1654', 'tit': 'Mercurius Fumigosus', 'num': '113', 'i': ['Shee-Ranters', 'clicketting', 'Rygate', 'Culs', 'Dicks'], '#text': '12 16–23 Aug. Two of these , walking lately a  to , pick’d up two  or  by the way'}, {'date': '1660', 'tit': 'Mercurius Fumigosus', 'num': '53', '#text': '7 A piece of mortality ... meeting a young Dick by the light of Luna, she discovering him a person fit for her occupation, dril’d him into a strain of Venery'}, {'date': '1674', 'aut': 'Head', 'tit': 'Eng. Rogue', 'num': '64', '#text': 'III The next Dick I pickt up for her was ... middle statur’d, well set, both strong and active'}, {'@class': 'N331', 'date': '1674–9', 'tit': 'Pepys Ballads', 'edn': '1987', 'num': '152', '#text': '‘Bulls Feather’ in  IV [Adulterous wives] and their Dicks ... all merry together'}, {'@class': 'N331', 'date': '1685–88', 'aut': 'Farmer', 'tit': 'Merry Songs and Ballads', 'edn': '1897', 'num': '109', '#text': '‘Dick the Plowman Turn’d Doctor’ in  II Now Dick the Plow-man he was brisk'}, {'date': '1687', 'aut': 'Love', 'num': '309', '#text': '‘Last Night’s Ramble’ in   [A] Grand procuresse to each standing P-k Came in half fluster’d from her Stallion Dick'}, {'date': '1691', 'tit': 'Mundus Foppensis', 'num': '13', '#text': '[It is better to] kiss the Breeches of Twenty Women, than to lick The Bristles of one Male dear Dick'}]",a man as a sexual partner,noun,dick,1654,"12 16–23 Aug. Two of these , walking lately a  to , pick’d up two  or  by the way",1691,"[It is better to] kiss the Breeches of Twenty Women, than to lick The Bristles of one Male dear Dick",dick
mid-17C-early 18C,"[{'@class': 'new16', '@first': 'yes', 'date': '1652', 'tit': 'Laughing Mercury', 'num': '197', 'i': ['West Counrey', 'Charity', 'Dick'], '#text': '22-29 Sept. A  Varmer (having a daughter whose name was ) [...] zent his son  up to London, and bidden her zeek'}, {'date': '1700', 'aut': 'Playford', 'tit': 'Pills to Purge Melancholy', 'num': '203', 'i': ['Gillians', 'Dicks'], '#text': '‘Country Wake’ in  II For when Country  do play with their , / Then London must Father their Bastards'}, {'date': '1719', 'aut': 'D’Urfey', 'tit': 'Pills to Purge Melancholy', 'num': '211', 'i': ['Tricks', 'Dicks'], '#text': 'in  IV Quoth she, if there be London , / God send me down amongst my , / That live on Dunsmore Heath, Sir'}, {'@class': 'N331', 'date': '1719', 'aut': 'D’Urfey', 'tit': 'Pills to Purge Melancholy', 'num': '197', 'i': ['Gillians', 'Dicks', 'London'], '#text': 'in  IV When Country  do play with their , Then  must Father their Bastards'}]",the given name used generically for a countryman,noun,dick,1652,"22-29 Sept. A  Varmer (having a daughter whose name was ) [...] zent his son  up to London, and bidden her zeek",1719,"in  IV When Country  do play with their , Then  must Father their Bastards",dick
mid-19C+,"[{'@first': 'yes', 'date': '1836', 'tit': 'Cockchafer', 'num': '44', '#text': '‘Do As Father And Mother Do’ in Says Dick, ‘it’s true, a dagger long, / I have got, my sweet delight.’'}, {'@class': 'new', 'date': '1843', 'tit': 'Satirist & Sporting Chron.', 'num': '2/4', '#text': '(Sydney) 1 Apr. ‘Here’s to the Maiden of blushing fifteen’ by Dick Forcit. [...] Dick was heard to say, that he was not particular; anything with a cap and a smock on would do for him'}, {'date': '1890–1904', 'aut': 'Farmer & Henley', 'tit': 'Sl. and Its Analogues'}, {'date': '1929', 'con': '1916', 'aut': 'F. Manning', 'tit': 'Her Privates We', 'edn': '1986', 'num': '53', '#text': 'Dost turn thysen to t’ wall, lad, so’s us ’ns sh’n’t see tha dick?'}, {'circa': '1930', 'aut': 'N. Kimball', 'tit': 'Amer. Madam', 'edn': '1981', 'num': '32', '#text': '(ref. to mid-19C) His dick was out, thick and long [...] somebody helped his dick find the mare’s quim'}, {'date': '1934', 'aut': 'H. Miller', 'tit': 'Tropic of Cancer', 'edn': '1963', 'num': '58', '#text': 'It feels exactly as if he had taken out the circumcised dick of his and was peeing on me'}, {'date': '1948', 'con': '1944', 'aut': 'N. Mailer', 'tit': 'Naked and Dead', 'num': '348', '#text': 'If I’m afraid of having my dick cut off [...] I don’t care to know it'}, {'date': '1953', 'aut': 'K. Williams', 'tit': 'Diaries', 'num': '2 Feb. 88', '#text': 'He smells of old spices and old dick'}, {'date': '1963', 'aut': 'J. Rechy', 'tit': 'City of Night', 'num': '196', '#text': 'He began cruising up and down the beach like some hung-up fairy that hasnt had any dick in months'}, {'@class': 'N331', 'date': '1964', 'aut': 'R. Abrahams', 'tit': 'Deep Down In The Jungle', 'num': '47', '#text': 'Sucking dicks ain’t no trick'}, {'@class': 'N331', 'date': '1969', 'aut': 'N. Spinrad', 'tit': 'Bug Jack Barron', 'num': '7', '#text': 'My dick is bigger than yours'}, {'@class': 'N331', 'date': '1972', 'con': '1950s', 'aut': 'D. Goines', 'tit': 'Whoreson', 'num': '168', '#text': 'You damn right I’m jealous, dick-loving whore!'}, {'date': '1973', 'aut': 'D. Goines', 'tit': 'Street Players', 'num': '121', '#text': 'When the come had come out of the head of his dick'}, {'@class': 'N331', 'date': '1978', 'aut': 'L. Kramer', 'tit': 'Faggots', 'num': '18', '#text': 'Good-looking fellow like you . . . nice-sized dick . . . bet everybody’s after you'}, {'date': '1981', 'aut': 'A.K. Shulman', 'tit': 'On the Stroll', 'num': '56', '#text': 'She needed reassurance more than dick'}, {'@class': 'N331', 'date': '1989', 'aut': 'Kirk & Madsen', 'tit': 'After The Ball', 'num': '256', '#text': 'But ‘gay lib’ wants us to march up and down the streets with pink triangles and our dicks hanging out'}, {'@class': 'N331', 'date': '1990', 'con': 'early 1950s', 'aut': 'J. Ellroy', 'tit': 'L.A. Confidential', 'num': '465', '#text': 'Pierce Patchett had a photograph of you sucking a male prostitute’s dick'}, {'@class': 'N331', 'date': '1990', 'aut': 'S. Morgan', 'tit': 'Homeboy', 'num': '104', '#text': 'The only thing that could break her [heart] is a dick long enough to reach it up her ass'}, {'date': '1991', 'aut': 'D. Jarman', 'tit': 'Smiling in Slow Motion', 'edn': '2000', 'num': '44', '#text': 'letter They were so big and muscly their dicks would have looked incredibly small'}, {'@class': 'N331', 'date': '1999', 'tit': 'Observer', 'num': '25', '#text': 'Mag. 11 July Mildly obscene murals of men with big dicks'}, {'@class': 'N331', 'date': '1999', 'aut': 'K. Sampson', 'tit': 'Powder', 'num': '33', '#text': 'That surge of desire, when you talk to a girl and your dick’s already shooting up your stomach in anticipation'}, {'@class': 'new', 'date': '1999', 'aut': 'P. Temple', 'tit': 'Black Tide', 'edn': '2012', '#text': '[ebook] First, they shrink the dicks of the rich, then..'}, {'@class': 'new18D', 'date': '2001', 'con': '1990s', 'aut': 'J. Miller', 'tit': 'One of the Guys', 'num': '139', '#text': 'in ‘She was suckin’ this dude’s dick’'}, {'@class': 'N331', 'date': '2002', 'aut': 'D.H. Sterry', 'tit': 'Chicken', 'edn': '2003', 'num': '38', '#text': 'Say as little as possible. Just look like ya gotta big dick, boy'}, {'date': '2005', 'aut': 'B. Hare', 'tit': 'Urban Grimshaw', 'num': '3', '#text': 'There’s Greta, the junkie, the alcoholic – / only thing she’s addicted to more is dick'}, {'@class': 'new', 'date': '2009', 'aut': 'P. Temple', 'tit': 'Truth', 'num': '79', '#text': 'It didn’t give a shit about your life, your history, your colour, your complexes, the size of your dick'}, {'@class': 'new', 'date': '2011', 'tit': 'Eve. Standard', 'num': '51/4', '#text': '17 Feb. ‘A dick and two balls’ can do and be everything else expected of the sculptor'}, {'@class': 'new17B wi', 'date': '2016', 'aut': 'Mavado', '#text': '‘Big Bumpa Gal’ [lyrics] Ride me dick, come over me feel the right time'}, {'@class': 'new19B', 'date': '2017', 'aut': 'S.M. Jones', 'tit': 'August Snow', '#text': '[ebook] ‘What you do with your dick is your business’'}, {'@class': 'new19A', 'date': '2018', 'tit': 'IOL News', '#text': '(Western Cape) 7 Nov. [Internet] Gigaba’s gesture feeds into toxic hyper-masculinity discourse and jealousy [...] over whose dick is bigger'}, {'@class': 'new19A', 'date': '2018', 'aut': 'C. Hammer', 'tit': 'Scrublands', '#text': '[ebook] Here’s the bit where you ask if he [...] showed me his dick, or asked me to kiss it. Or if he ever fucked me in the arse.'}]",the penis,noun,dick,1836,"‘Do As Father And Mother Do’ in Says Dick, ‘it’s true, a dagger long, / I have got, my sweet delight.’",2018,"[ebook] Here’s the bit where you ask if he [...] showed me his dick, or asked me to kiss it. Or if he ever fucked me in the arse.",dick
1910s+,"[{'@first': 'yes', 'date': '1925', 'con': 'WWI', 'aut': 'Fraser & Gibbons', 'tit': 'Soldier and Sailor Words', 'num': '76', 'i': 'Dick, Money For', '#text': ': Money for nothing'}, {'date': '1974', 'con': '1960s', 'aut': 'R. Price', 'tit': 'Wanderers', 'num': '154', '#text': 'You guys are a bunch of azzholes, all a you [...] You can’t fight wort’ dick'}, {'@class': 'N331', 'date': '1978', 'aut': 'R. Price', 'tit': 'Ladies’ Man', 'edn': '1985', 'num': '8', '#text': 'I wasn’t going to say dick'}, {'date': '1986', 'tit': 'Totally True Diaries of an Eighties Roller Queen', '#text': '[Internet] 14 Feb. He bought me a rose at least and I thanked him. He didn’t say dick about the carnation or the cookie'}, {'@class': 'N331', 'date': '1989', 'aut': 'Pileggi & Scorsese', 'tit': 'Goodfellas', 'num': '38', '#text': '[film script] I wouldn’t have had to pay dick'}, {'date': '1994', 'aut': 'J. Wambaugh', 'tit': 'Finnegan’s Week', 'num': '265', '#text': 'That bogus asshole don’t know dick about the real world'}, {'@class': 'N331', 'date': '1999', 'tit': 'Guardian', 'num': '20', '#text': 'Weekend 4 Sept. I see everyone else working and I’m not doing dick'}, {'date': '2000', 'aut': 'P. Roth', 'tit': 'Human Stain', 'num': '216', 'i': ['dick', 'is'], '#text': 'They didn’t do . They don’t know what war'}, {'date': '2006', 'aut': 'F.X. Toole', 'tit': 'Pound for Pound', 'num': '195', '#text': 'I ain’t made dick money on Chicky'}, {'date': '2008', 'aut': 'Amy Winehouse', '#text': '‘Me and Mr Jones’ [lyrics] What kind of fuckery are we? Nowadays you don’t mean dick to me'}, {'@class': 'new', 'date': '2011', 'aut': 'G. Hayward', 'tit': 'Corruption Officer', 'num': '8', '#text': '[ebk] cap. A lot of us knowledgeable recruits who didn’t know dick thought that they would be best if used like the baseball ferries in warriors'}, {'@class': 'new', 'date': '2016', 'aut': '‘Chelsea G. Summers’', 'tit': 'hazlitt.net', '#text': 'in 12 Feb. [Internet] We think we know horny upside-down and inside-out, but we don’t. Flay the flesh off ‘horny,’ and you quickly discover we don’t know dick. Everything we think we know about ‘horny’ is wrong'}]","nothing, e.g. ; ; also occas. attrib.",noun,dick,1925,: Money for nothing,2016,"in 12 Feb. [Internet] We think we know horny upside-down and inside-out, but we don’t. Flay the flesh off ‘horny,’ and you quickly discover we don’t know dick. Everything we think we know about ‘horny’ is wrong",dick
1930s–40s; 1980s+,"{'@first': 'yes', 'date': '1948', 'tit': 'New Yorker', 'num': '28', '#text': '3 July The bebop people have a language of their own. They call each other Pops, Daddy, and Dick'}",a term of address between males,noun,dick,1948,"3 July The bebop people have a language of their own. They call each other Pops, Daddy, and Dick",1948,"3 July The bebop people have a language of their own. They call each other Pops, Daddy, and Dick",dick
1950s+,"[{'@first': 'yes', 'date': '1966', 'aut': 'P. Boyle', 'tit': 'At Night All Cats Are Grey', 'num': '197', '#text': 'Aren’t we only on the prowl after a tender little slice of dick?'}, {'date': '1975', 'aut': 'D. Nobbs', 'tit': 'Fall and Rise of Reginald Perrin', 'edn': '1976', 'num': '123', '#text': 'I heard rumours you’re giving Joan dick at last'}, {'date': '1986', 'aut': 'A. Bleasdale', 'tit': 'No Surrender', 'num': '66', '#text': 'The only regret I’ve ever had, Father, was that I never got enough dick'}, {'date': '1997', 'aut': 'L. Pettiway', 'tit': 'Workin’ It', 'num': '167', '#text': 'Honey, I don’t know what attracted me to him. I guess I was hot in the ass and wanted some dick'}, {'@class': 'new', 'date': '2012', 'aut': 'J. Díaz', 'tit': 'This Is How You Lose Her', 'num': '20', '#text': 'At least Rupert gives me some Grade A dick'}]",sexual intercourse,noun,dick,1966,Aren’t we only on the prowl after a tender little slice of dick?,2012,At least Rupert gives me some Grade A dick,dick
