chrlbl,citations,definition,part_of_speech,word,first_citation_date,first_citation_text,last_citation_date,last_citation_text,family
1910s,"{'@class': 'new', '@first': 'yes', 'date': '1914', 'tit': 'Laverton Mercury', 'num': '3/7', '#text': '(WA) 31 Oct. Other considerable bits which are placed at the extreme outward edge of the slab the knight-of-the-cleaver calls ‘dog-tempters,’ because they are put in such a place as to admit of the shopman getting a good aim at any marauding animal'}","a small piece of meat placed at the edge of the butcher's slab, specifically to attract a dog which is conventiently near to be hit",compound,dog tempter,1914,"(WA) 31 Oct. Other considerable bits which are placed at the extreme outward edge of the slab the knight-of-the-cleaver calls ‘dog-tempters,’ because they are put in such a place as to admit of the shopman getting a good aim at any marauding animal",1914,"(WA) 31 Oct. Other considerable bits which are placed at the extreme outward edge of the slab the knight-of-the-cleaver calls ‘dog-tempters,’ because they are put in such a place as to admit of the shopman getting a good aim at any marauding animal",dog
1900s,"{'@class': 'new17C', '@first': 'yes', 'date': '1909', 'tit': 'Truth', 'num': '3/8', 'i': 'sic', '#text': '(Perth) 16 Jan. If Green is found guilty of incomepetence [] it will reflect seriously on those who are responsible, after examination, for the issuing of ‘dog-tickets’ (the name by which harbor and river certificates are known) to some of the incompetents'}",a harbor/river certificate,compound,dog ticket,1909,"(Perth) 16 Jan. If Green is found guilty of incomepetence [] it will reflect seriously on those who are responsible, after examination, for the issuing of ‘dog-tickets’ (the name by which harbor and river certificates are known) to some of the incompetents",1909,"(Perth) 16 Jan. If Green is found guilty of incomepetence [] it will reflect seriously on those who are responsible, after examination, for the issuing of ‘dog-tickets’ (the name by which harbor and river certificates are known) to some of the incompetents",dog
mid-16C–early 18C,"[{'@first': 'yes', 'circa': '1540', 'aut': 'P. Vergil', 'tit': 'Eng. Hist.', 'num': '284', 'org': 'N', '#text': 'trans.  (Camd. No. 36) I will heere, in the way of mirthe, declare a prettie dog tricke or gibe as concerninge this mayden'}, {'circa': '1617', 'aut': 'Fletcher', 'tit': 'Chances', 'num': 'III iv', '#text': 'I privy to this Dog-trick?'}, {'date': '1630', 'aut': 'J. Taylor', 'tit': 'Works', 'edn': '1869', 'num': '64', '#text': '‘In Praise of Hemp-Seed’ in  III Puling sonnets, whining elegies, the dog-tricks of love'}, {'date': '1657', 'aut': 'Farmer', 'tit': 'Merry Songs and Ballads', 'edn': '1897', 'num': '118', '#text': '‘The Four-Legg’d Elder’ in  I I’ll tell you of a Dog-trick now, / Which much concerns your wives'}, {'date': '1682', 'aut': 'Buckingham', 'tit': 'Chances', 'num': 'II i', '#text': 'I smell an old dog trick of yours'}, {'circa': '1698', 'aut': 'B.E.', 'tit': 'Dict. Canting Crew', 'num': 'n.p.', '#text': 'He play’d me a Dog-trick, he did basely and dirtily by me'}, {'date': '1725', 'tit': 'New Canting Dict.', 'i': 'c', '#text': '[as cit. .1698]'}, {'date': '1898', 'con': '1875', 'aut': 'F.T. Bullen', 'tit': 'Cruise of the ‘Cachalot’', 'num': '57', 'i': 'little', '#text': 'Captain Slocum improved the occasion by giving us a short harangue, the burden of which was that we had now seen a  of what any of us might expect if we played any ‘dog’s tricks’ on him'}]","a treacherous or spiteful act, an ill-turn, a mean, cruel trick",compound,dog trick,1540,"trans.  (Camd. No. 36) I will heere, in the way of mirthe, declare a prettie dog tricke or gibe as concerninge this mayden",1898,"Captain Slocum improved the occasion by giving us a short harangue, the burden of which was that we had now seen a  of what any of us might expect if we played any ‘dog’s tricks’ on him",dog
20C+,"[{'@first': 'yes', 'date': '1900', 'aut': 'E.H. Babbitt', 'tit': 'DN', 'num': '32', 'b': 'dog-wagon', 'i': 'n', '#text': '‘College Words and Phrases’ in  II:i , . Night lunch wagon'}, {'@class': 'new', 'date': '1916', 'tit': ['Alumni News', 'Hist. Cornell'], 'src': 'Bishop', 'edn': '1962', 'num': '293', '#text': '(Cornell U.) 30 Mar. q. in   Old John Love [...] drove his dog wagon up by the foundry and began to serve coffee, soup, hot dogs, and desdemonas'}, {'@class': 'new', 'date': '1920', 'aut': 'C.S. Brooks', 'tit': 'Chimney-Pot Papers', 'num': '148', '#text': 'There used to be a humble restaurant and kitchen on wheels — to the vulgar, a dog-wagon — up toward York Street'}, {'date': '1937', 'aut': 'J. Thurber', 'tit': 'Let Your Mind Alone', 'num': '112', 'i': ['dog', 'diners'], '#text': '‘I wish you wouldn’t call them -wagons,’ she said [...] ‘Decent people call them ’'}, {'date': '1947', 'aut': 'S. Lewis', 'tit': 'Kingsblood Royal', 'edn': '2001', 'num': '239', '#text': 'For two weeks now he had been creeping off to lunch alone, at some dog-wagon'}, {'@class': 'N331', 'date': '1950', 'tit': 'WELS'}, {'@class': 'new', 'date': '1955', 'aut': 'M.L. Settle', 'tit': 'Kiss of Kin', 'num': '71', '#text': 'Joe Poppelino’s dog-wagon had begun to grow from the seed of his own kitchen table'}, {'@class': 'N331', 'date': ['1960', '1975'], 'aut': 'Wentworth & Flexner', 'tit': 'DAS'}, {'@class': 'new', 'date': '1963', 'aut': 'A. Calder-Marshall', 'tit': 'Innocent Eye', 'num': '191', '#text': 'Everything was ‘marvellous!’ - the farms, the hotels in little places, the pinball games in the lobby, the apple-pie in dog-wagon'}, {'date': '1968', 'tit': 'DARE', '#text': 'in'}, {'@class': 'new', 'date': '2004', 'aut': 'A.A. Metcalf', 'tit': 'Predicting New Words', 'num': '138', '#text': '(ref. to 1890s) Students at Yale University in the 1890s referred to sausages as dogs, and the lunch wagon where they were sold as a dog wagon'}]","a small café or restaurant sited in a converted vehicle, a diner",compound,dog wagon,1900,"‘College Words and Phrases’ in  II:i , . Night lunch wagon",2004,"(ref. to 1890s) Students at Yale University in the 1890s referred to sausages as dogs, and the lunch wagon where they were sold as a dog wagon",dog
1960s–70s,"[{'@first': 'yes', 'date': '1966–9', 'tit': 'DARE', '#text': 'in'}, {'@class': 'new', 'date': '1969', 'aut': 'D.G. Moore', 'tit': 'Enter without Knocking', 'num': '111', '#text': 'I drove the dog wagon following the gang truck [...] All went well on the trip in to the river bed, but I noticed several prisoners eying the escape possibilities'}, {'date': '1972', 'aut': 'B. Rodgers', 'tit': 'Queens’ Vernacular', 'num': '126', 'b': ['cock-car', 'dog wagon', 'whistler'], '#text': 'If he is driven by the arresting officers in a squad car, he travels in a ,  (police station wagon often used for transporting police dogs), or a , if the siren is sounding'}]",a prison van for conveying prisoners,compound,dog wagon,1966,in,1972,"If he is driven by the arresting officers in a squad car, he travels in a ,  (police station wagon often used for transporting police dogs), or a , if the siren is sounding",dog
,"[{'@first': 'yes', 'date': '1965', 'aut': 'C. Brown', 'tit': 'Manchild in the Promised Land', 'edn': '1969', 'num': '85', '#text': '‘Man, that ain’t nothin’ but dog water.’ [...] ‘That ain’t no dog water, man ’cause it’as slimy.’'}, {'date': '1976', 'tit': 'Esquire', 'num': '136', 'org': 'HDAS', '#text': 'Sept. Also, a spot of ‘dog-water’ there, pre-coital seepage'}, {'date': '1986', 'aut': 'J.A. Friedman', 'tit': 'Tales of Times Square', 'num': '103', 'i': 'No dry spasms, piss or clear drops of ‘dog water’', '#text': 'according to the glib rule sheet'}, {'@class': 'new', 'date': '2004', 'aut': 'Marsiglio & Hutchinson', 'tit': 'Sex, Men & Babies', 'num': '35', '#text': 'Some spoke of their ejaculate as ‘dog water’'}, {'@class': 'new', 'date': '2010', 'aut': 'S. Lloyd', 'tit': 'Rita & Kids Next Door', 'num': '36', '#text': 'He drew out his cock [...] and let fly another wad of dog-water'}]",semen,compound,dog water,1965,"‘Man, that ain’t nothin’ but dog water.’ [...] ‘That ain’t no dog water, man ’cause it’as slimy.’",2010,He drew out his cock [...] and let fly another wad of dog-water,dog
,"[{'@first': 'yes', 'date': '1972', 'aut': 'B. Rodgers', 'tit': 'Queens’ Vernacular'}, {'date': '1995', 'aut': 'J. Stahl', 'tit': 'Permanent Midnight', 'num': '85', '#text': 'I’d rather drink dog water than say this'}]",urine,compound,dog water,1972,,1995,I’d rather drink dog water than say this,dog
1980s+,"[{'@first': 'yes', 'date': '1985', 'aut': 'Boyne & Thompson', 'tit': 'Wild Blue', 'num': '256', '#text': 'Eatherton [...] gave her most of the office dog work to do'}, {'date': '1990', 'aut': 'J. Child', 'tit': 'Cosmopolitan', 'num': '246', 'org': 'HDAS', '#text': 'in  May It’s important to learn all the dog work so you can do it very fast'}]","tedious, menial tasks",compound,dog work,1985,Eatherton [...] gave her most of the office dog work to do,1990,in  May It’s important to learn all the dog work so you can do it very fast,dog
early 17C; mid-19C+,"[{'@first': 'yes', 'date': '1619', 'aut': 'Fletcher', 'tit': 'Humorous Lieutenant', 'num': 'I i', '#text': 'Would I were drunk dog-drunk, I might not feel this'}, {'date': '1859', 'aut': '‘Skitt’', 'tit': 'Fisher’s River', 'num': '254', 'i': 'on', '#text': 'So gentlemanly dog-drunk'}, {'date': '1929', 'aut': 'L. Axley', 'tit': 'AS', 'num': '441', '#text': '‘Drunk’ Again’ in  IV:6 A few similes, more or less slanderous, are: ‘dog-drunk,’ ‘drunk as a b’iled owl’'}, {'@class': 'new', 'date': '1935', 'aut': 'E.W. Calder', 'tit': 'Spicy Adventure Stories', '#text': '‘Black 13’ in  Aug. [Internet] You were accused of being dog-drunk at the time'}, {'date': '1942', 'aut': 'Berrey & Van den Bark', 'tit': 'Amer. Thes. Sl.'}]",very drunk,compound,dog-drunk,1619,"Would I were drunk dog-drunk, I might not feel this",1942,,dog
late 19C–1900s,"[{'@first': 'yes', 'date': '1886', 'aut': 'J. Miller', 'tit': 'Destruction of Gotham', 'num': '136', '#text': 'Hattie Lane is poor – dog poor'}, {'@class': 'N331', 'date': '1901', 'aut': '‘Rolf Boldrewood’', 'tit': 'In Bad Company', 'num': '157', '#text': 'Here he was, dog-poor, rough-coated, and with a back fit to make one sick'}, {'date': '1902', 'tit': 'Bulletin', 'num': '14/4', '#text': '(Sydney) 23 Aug. I noticed an old fellow hanging up to the old fence – a big, dark, chestnut horse with a white hind foot. His legs were a wreck, and he was dog-poor'}]","extremely poor, financially or of condition",compound,dog-poor,1886,Hattie Lane is poor – dog poor,1902,"(Sydney) 23 Aug. I noticed an old fellow hanging up to the old fence – a big, dark, chestnut horse with a white hind foot. His legs were a wreck, and he was dog-poor",dog
mid-19C+,"[{'@first': 'yes', 'date': '1838', 'aut': 'T. Hood', 'tit': 'Works', 'edn': '1862', 'num': '258', '#text': '‘Hit or Miss’ in  IV Last Monday he came home to Tooting, / Dog-tired, as if he’d been shooting'}, {'date': '1865', 'aut': 'H. Kingsley', 'tit': 'Hillyars and Burtons', 'edn': '1870', 'num': '30', '#text': 'My falling asleep dog-tired at supper'}, {'date': '1883', 'aut': 'R.L. Stevenson', 'tit': 'Treasure Island', 'num': '77', '#text': 'I was dog-tired'}, {'date': '1890', 'tit': 'Sporting Times', 'num': '3/1', '#text': '19 Apr. He was what our trans-Atlantic cousins call ‘dead dog tired’'}, {'@class': 'N331', 'date': '1900', 'tit': 'Bulletin', 'num': '32/2', '#text': '(Sydney) 13 Jan. We are too dirty and dog-tired when we tumble down, and have too little time to sleep it off'}, {'date': '1903', 'aut': 'J. Furphy', 'tit': 'Such is Life', 'num': '183', '#text': 'Many’s the time I wish I was with him, for I’m dog-tired of everything'}, {'date': '1924', 'aut': 'H.L. Wilson', 'tit': 'Professor How Could You!', 'num': '233', '#text': 'She was dog-tired and would like to hit the good old hay'}, {'@class': 'N331', 'date': '1930', 'con': '1920s', 'aut': 'D. Mackenzie', 'tit': 'Hell’s Kitchen', 'num': '218', '#text': 'I crawled into bed, dog tired'}, {'date': '1934', 'aut': 'J. Franklyn', 'tit': 'This Gutter Life', 'num': '61', 'i': 'dog', '#text': 'Ohhh, I’m  tired!'}, {'date': '1940', 'aut': 'E. O’Neill', 'tit': 'Long Day’s Journey into Night', 'num': 'Act III', '#text': 'I’m dog tired'}, {'date': '1948', 'aut': 'L.T.C. Rolt', 'tit': 'Sleep No More', 'edn': '1994', 'num': '10', '#text': 'They accepted readily, being in truth dog-tired'}, {'date': '1962', 'aut': 'R. Hauser', 'tit': 'Homosexual Society', 'num': '86', '#text': 'I know that George is always dog-tired too'}, {'date': '1972', 'aut': 'D. Jenkins', 'tit': 'Semi-Tough', 'num': '167', '#text': 'When he’s beat up and sore and whip-dog tired and mentally wrung out from the game'}, {'date': '1996', 'aut': 'D. Healy', 'tit': 'Bend for Home', 'num': '218', '#text': '(ref. to 1963) I was dog tired'}, {'@class': 'new', 'date': '2001', 'aut': 'C. Stella', 'tit': 'Eddie’s World', 'num': '46', '#text': 'Please, Diane. I’m dog-tired, I got things to do today'}, {'@class': 'new19B', 'date': '2000', 'aut': 'R.G. Barrett', 'tit': 'Leaving Bondi', 'edn': '2013', '#text': '[ebook] He felt dog-tired'}]",utterly exhausted; also in fig. use meaning extremely fed up,compound,dog-tired,1838,"‘Hit or Miss’ in  IV Last Monday he came home to Tooting, / Dog-tired, as if he’d been shooting",2000,[ebook] He felt dog-tired,dog
1900s,"{'@first': 'yes', 'date': '1901', 'tit': 'Bulletin', 'num': '24/1', '#text': '(Sydney) 7 Sept. Sir Leonard would look promising but for the fact that he was easily ‘dog-walloped’ at Rosehill a week before by Grasspan'}",to beat comprehensively,compound,dog-wallop,1901,(Sydney) 7 Sept. Sir Leonard would look promising but for the fact that he was easily ‘dog-walloped’ at Rosehill a week before by Grasspan,1901,(Sydney) 7 Sept. Sir Leonard would look promising but for the fact that he was easily ‘dog-walloped’ at Rosehill a week before by Grasspan,dog
1930s+,"{'@first': 'yes', 'date': '2002', 'tit': 'Yer Buddy BD’s Place', '#text': '‘The Rant Archives’ Jan. on  [Internet] I like sex and strippers, pleated skirts and Mary Janes, cheap thrills like skirts on a windy day, bra-less women on a cold day, porn, ‘beating the dog’ and so on'}",to masturbate,phrase,beat the dog,2002,"‘The Rant Archives’ Jan. on  [Internet] I like sex and strippers, pleated skirts and Mary Janes, cheap thrills like skirts on a windy day, bra-less women on a cold day, porn, ‘beating the dog’ and so on",2002,"‘The Rant Archives’ Jan. on  [Internet] I like sex and strippers, pleated skirts and Mary Janes, cheap thrills like skirts on a windy day, bra-less women on a cold day, porn, ‘beating the dog’ and so on",dog
1990s+,"{'@first': 'yes', 'date': '2000–02', 'tit': 'Amatory Ink', '#text': '[Internet]'}",stimulating a woman’s genitals with one’s fingers,phrase,clapping the dog,2000,[Internet],2000,[Internet],dog
1970s,"{'@first': 'yes', 'date': '1979', 'aut': 'Lette & Carey', 'tit': 'Puberty Blues', 'num': '75', 'i': 'doggy-dooog', '#text': 'Dog-eat-dog — pronounced ‘’ which means a daggy girl — a girl wearing too much make-up, a girl who’s too fat or with scraggy hair or just plain ugly'}",an abusive term for a young woman,phrase,dog-eat-dog,1979,"Dog-eat-dog — pronounced ‘’ which means a daggy girl — a girl wearing too much make-up, a girl who’s too fat or with scraggy hair or just plain ugly",1979,"Dog-eat-dog — pronounced ‘’ which means a daggy girl — a girl wearing too much make-up, a girl who’s too fat or with scraggy hair or just plain ugly",dog
1920s+,"[{'@first': 'yes', 'date': '1928', 'con': 'WWI', 'aut': 'H.F. Cruikshank', 'tit': 'Battle Stories', '#text': '‘So This Is Flanders!’  July [Internet] Them ol’ No-man’s Land pirates was doin’ the heavy dog on the officer’s fancy smokes'}, {'date': '1986', 'aut': 'C. Stroud', 'tit': 'Close Pursuit', 'edn': '1988', 'num': '231', '#text': 'You can bum a deck of smokes and generally do the dog around the crime scene, maybe piss off another mole?'}]","to show off, to strut about",phrase,do the dog,1928,‘So This Is Flanders!’  July [Internet] Them ol’ No-man’s Land pirates was doin’ the heavy dog on the officer’s fancy smokes,1986,"You can bum a deck of smokes and generally do the dog around the crime scene, maybe piss off another mole?",dog
late 19C–1950s,"[{'@first': 'yes', 'date': '1984', 'aut': 'Partridge', 'tit': 'DSUE', 'edn': '8th edn', 'num': '474/2', '#text': 'late C.19–20; by 1960 †'}, {'date': '2003', 'aut': 'McGill', 'tit': 'Reed Dict. of N.Z. Sl.', 'num': '88', '#text': 'go dog on To turn nasty on someone. Late C19 ANZ'}]","to let down; to betray, to inform against",phrase,go dog,1984,late C.19–20; by 1960 †,2003,go dog on To turn nasty on someone. Late C19 ANZ,dog
1960s,"{'@class': 'new17C', '@first': 'yes', 'date': '1964', 'aut': '‘Charles Barrett’', 'tit': 'Address: Kings Cross', 'num': '46', '#text': '‘Gee, look, there’s some kid going ‘dog’,’ Billie hissed. ‘Isn’t she something?’ The girl was standing about eighteen inches away from the boy, all dressed in black leather, and she was shaking; shaking, quivering and shivering with a frantic side to side, pelvic wiggle'}",to act in an overtly sexual manner,phrase,go dog,1964,"‘Gee, look, there’s some kid going ‘dog’,’ Billie hissed. ‘Isn’t she something?’ The girl was standing about eighteen inches away from the boy, all dressed in black leather, and she was shaking; shaking, quivering and shivering with a frantic side to side, pelvic wiggle",1964,"‘Gee, look, there’s some kid going ‘dog’,’ Billie hissed. ‘Isn’t she something?’ The girl was standing about eighteen inches away from the boy, all dressed in black leather, and she was shaking; shaking, quivering and shivering with a frantic side to side, pelvic wiggle",dog
,"{'@class': 'new', '@first': 'yes', 'date': '2012', 'aut': 'D. Whish-Wilson', 'tit': 'Crime Factory: Hard Labour', '#text': '‘In Savage Freedom’ in  [ebook] My only other choice is to go to Mastic [...] Hope he can protect us. Or go dog for Ogilvie, and hope for the same'}",to work as an informer,phrase,go dog,2012,"‘In Savage Freedom’ in  [ebook] My only other choice is to go to Mastic [...] Hope he can protect us. Or go dog for Ogilvie, and hope for the same",2012,"‘In Savage Freedom’ in  [ebook] My only other choice is to go to Mastic [...] Hope he can protect us. Or go dog for Ogilvie, and hope for the same",dog
2000s,"{'@first': 'yes', 'date': '2006', 'aut': 'F.X. Toole', 'tit': 'Pound for Pound', 'num': '149', '#text': 'He didn’t like it all, but he wasn’t about to go dog'}",to be a coward,phrase,go dog,2006,"He didn’t like it all, but he wasn’t about to go dog",2006,"He didn’t like it all, but he wasn’t about to go dog",dog
1930s+,"[{'@class': 'new uk', '@first': 'yes', 'date': '1953', 'aut': 'J. Harris', 'tit': 'Sea Shall Not Have Them', 'num': '161', '#text': 'Shift your great carcase and let the dog see the rabbit'}, {'date': '1960', 'aut': 'H.E. Bates', 'tit': 'When the Green Woods Laugh', 'edn': '1985', 'num': '144', '#text': 'This was the right time, if ever, to let the dog see the rabbit'}, {'date': '1968', 'aut': 'S. Gore', 'tit': 'Holy Smoke', 'num': '52', '#text': 'How’s about givin’ a man a fair crack o’ the whip ... let the dog see the rabbit?'}, {'date': '1972', 'aut': 'T. Stoppard', 'tit': 'Jumpers', 'num': 'Act I', '#text': '‘Mind your back!’ ‘Out the way!’ ‘Let the dog see the rabbit!’'}, {'date': '2003', 'aut': 'D. Mosey', 'tit': 'Return of the Wardmaster', 'num': '326', '#text': 'Now get out both of you, and let the dog see the rabbit'}, {'@class': 'new', 'date': '2011', 'aut': 'J.J. Connolly', 'tit': 'Viva La Madness', 'num': '23', '#text': 'Stop fuckin about and show the man. Let the dog see the rabbit'}]",to give someone a chance to get on with a task,phrase,let the dog see the rabbit,1953,Shift your great carcase and let the dog see the rabbit,2011,Stop fuckin about and show the man. Let the dog see the rabbit,dog
1910s,"[{'@class': 'us', '@first': 'yes', 'date': '1913', 'tit': 'Bulletin', 'num': '14/6', '#text': '(SF) 22 Oct. ‘Wha’d yu mean yu lost yu dog?’ was asked. ‘No, now, don’t say anything about that.’'}, {'date': '1915', 'aut': 'S. Ford', 'tit': 'Shorty McCabe on the Job', 'num': '4', '#text': 'Whatcher mean you lost your dog?'}]",to lose control of a situation,phrase,lose one’s dog,1913,"(SF) 22 Oct. ‘Wha’d yu mean yu lost yu dog?’ was asked. ‘No, now, don’t say anything about that.’",1915,Whatcher mean you lost your dog?,dog
,"{'@first': 'yes', 'date': '1933', 'aut': ['G. Milburn', 'Brookhouser'], 'tit': 'These Were Our Years', 'num': '162', '#text': '‘A Pretty Cute Little Stunt’ in  (1959) I’m on the dog, just a poor down-and-outer'}","unemployed, living as tramp",phrase,on the dog,1933,"‘A Pretty Cute Little Stunt’ in  (1959) I’m on the dog, just a poor down-and-outer",1933,"‘A Pretty Cute Little Stunt’ in  (1959) I’m on the dog, just a poor down-and-outer",dog
1980s+,"{'@first': 'yes', 'date': '1990', 'aut': 'Tupper & Wortley', 'tit': 'Aus. Prison Sl. Gloss.', '#text': '[Internet] On the dog. To be identified as an informer and so to be ostracized'}",branded as an informer and thereafter ostracized,phrase,on the dog,1990,[Internet] On the dog. To be identified as an informer and so to be ostracized,1990,[Internet] On the dog. To be identified as an informer and so to be ostracized,dog
1960s,"{'@first': 'yes', 'date': '1969', 'aut': '‘Iceberg Slim’', 'tit': 'Mama Black Widow', 'num': '229', '#text': 'Females sharing a cell would really play dog for the guys across the way'}","to display oneself sexually, to act in an ostentatiously promiscuous manner",phrase,play (the) dog,1969,Females sharing a cell would really play dog for the guys across the way,1969,Females sharing a cell would really play dog for the guys across the way,dog
