chrlbl,citations,definition,part_of_speech,word,first_citation_date,first_citation_text,last_citation_date,last_citation_text,family
17C; 19C+,"[{'@first': 'yes', 'date': '1604', 'aut': 'Dekker', 'tit': 'Honest Whore', 'num': 'I i', '#text': 'Pt 1 [He] taught her to play upon the Virginals, and still his Jacks leapt up'}, {'date': '1834', 'tit': 'Flash Chaunter', 'num': '44', '#text': '‘Parody on Love’s Ritornella’ Your Jack you have slip’d / (Of time) in the nick'}, {'@class': 'new', 'date': '1840', 'tit': ['Facetious Songster', 'Bawdy Songbooks'], 'src': 'Spedding & Watt', 'edn': '2011', 'num': '271', '#text': '‘The Female Gamester’ in in (eds) III Whene’er she deals she cribs or steals, / And can always lug out Jack'}, {'@class': 'new19C', 'date': '1875', 'aut': 'E. Sellon', 'tit': 'New Epicurean', 'num': '21', '#text': 'Away flew too material buttons, and Jack sprang out of his box into her hand'}, {'@class': 'new uk', 'date': '1882', 'tit': 'Cremorne', 'num': '28', '#text': 'I This fresh bit of fish made Jacko rise again'}, {'@class': 'N331', 'date': '1890–1904', 'aut': 'Farmer & Henley', 'tit': 'Sl. and Its Analogues'}, {'@class': 'new19C', 'date': '1898', 'aut': '‘Mary Suckit’', 'tit': 'Yvonne', 'num': '24', '#text': 'Employing terms like «prick, Jack, rammer», the gentleman [...] took out his bursting cock'}, {'date': '1927', 'tit': 'Immortalia', 'num': '9', '#text': 'Pete war thar with every tack, / And kept a-lettin’ out more jack'}, {'date': '1945', 'aut': 'Randolph & Legman', 'tit': 'Ozark Folksongs and Folklore', 'edn': '1992', 'num': '670', '#text': 'in  II  [as cit. 1927]'}]",the penis,noun,jack,1604,"Pt 1 [He] taught her to play upon the Virginals, and still his Jacks leapt up",1945,in  II  [as cit. 1927],jack
late 19C+,"[{'@first': 'yes', 'date': '1890–1904', 'aut': 'Farmer & Henley', 'tit': 'Sl. and Its Analogues'}, {'date': '1959', 'i': 'on jack', '#text': 'personal recollection:'}, {'date': '1963', 'aut': 'A. Baron', 'tit': 'Lowlife', 'edn': '2001', 'num': '26', '#text': 'From too much staying in bed I got the jack up to my eyebrows'}, {'date': '1988', 'con': '1940s', 'aut': 'C. Bram', 'tit': 'Hold Tight', 'edn': '1990', 'num': '185', '#text': 'I [...] ’jaculate my jack / Into some seafood mama'}, {'date': '1989', 'aut': 'J. Morton', 'tit': 'Lowspeak', 'num': '78', '#text': 'Jack – erection, as in ‘I had a jack up to my eyebrows’'}]","an erection; thus  adj., erect; thus often as sexual desire",noun,jack,1890,,1989,"Jack – erection, as in ‘I had a jack up to my eyebrows’",jack
1950s+,"{'@first': 'yes', 'date': '1984', 'aut': 'Partridge', 'tit': 'DSUE', 'edn': '8th edn', 'num': '607', '#text': 'since ca. 1950'}",copulation,noun,jack,1984,since ca. 1950,1984,since ca. 1950,jack
1980s+,"[{'@first': 'yes', 'date': '1984', 'aut': 'C. White', 'tit': 'Life and Times of Little Richard', 'num': '128', '#text': 'I haven’t had my morning jack yet!'}, {'@class': 'new', 'date': '2008', 'aut': 'Simon & Burns', 'tit': 'Generation Kill', '#text': '‘Bomb in the Garden’  ep. 7 [TV script] Takes me to this porn shop, so he can have a jack in the booths'}]",an act of masturbation,noun,jack,1984,I haven’t had my morning jack yet!,2008,"‘Bomb in the Garden’  ep. 7 [TV script] Takes me to this porn shop, so he can have a jack in the booths",jack
1990s+,"{'@first': 'yes', 'date': '1995', 'aut': 'L. Stavsky', 'tit': 'A2Z', '#text': 'et al.'}",a gun,noun,jack,1995,et al.,1995,et al.,jack
late 17C–mid-19C,"[{'@first': 'yes', 'circa': '1685', 'aut': 'Ebsworth', 'tit': 'Bagford Ballads', 'edn': '1878', 'num': '436', '#text': '‘The Destruction of Plain Dealing’ in  I But faith now their calling is not worth a jack'}, {'circa': '1698', 'aut': 'B.E.', 'tit': 'Dict. Canting Crew'}, {'@class': 'N331', 'date': '1703', 'tit': 'Hell Upon Earth', 'num': '5', 'i': 'Jack', '#text': ', a Farthing'}, {'date': '1709', 'aut': 'N. Ward', 'tit': 'Compleat and Humorous Account of Remarkable Clubs', 'edn': '1756', 'num': '234', 'i': 'Easter', '#text': 'He could [...] have pick’d up a Hog with more Ease than he now could eight Jacks upon an  Holiday'}, {'date': '1719', 'aut': 'A. Smith', 'tit': 'Lives of Most Notorious Highway-men, etc.', 'edn': '1926', 'num': '207', 'i': ['Jack', 'He would not tip me a jack'], '#text': ', a farthing. , i.e., he would not give me a farthing'}, {'date': '1725', 'tit': 'New Canting Dict.', 'num': 'n.p.', 'scaps': 'jack', 'i': 'He wou’d not tip me a Jack', '#text': 'a Farthing; , Not a Farthing wou’d he give me'}, {'date': ['1737', '1759', '1760', '1776'], 'aut': 'Bailey', 'tit': 'Universal Etym. Eng. Dict.', '#text': '[as cit. 1725]'}, {'date': '1741', 'tit': 'Canting Academy, or the Pedlar’s-French Dict.', 'num': '113', 'i': 'A Jack', '#text': 'A Farthing'}, {'date': '1753', 'aut': 'J. Poulter', 'tit': 'Discoveries', 'edn': '1774', 'num': '43', 'i': 'a Halfpenny and Farthing', '#text': 'A Meag and Jack;'}, {'date': ['1785', '1788', '1796'], 'aut': 'Grose', 'tit': 'Classical Dict. of the Vulgar Tongue'}, {'ante': '1790', 'aut': 'H.T. Potter', 'tit': 'New Dict. Cant', 'edn': '1795'}, {'date': '1809', 'aut': 'G. Andrewes', 'tit': 'Dict. Sl. and Cant'}, {'date': '1811', 'tit': 'Lex. Balatronicum'}, {'date': '1823', 'aut': 'Egan', 'tit': 'Grose’s Classical Dict. of the Vulgar Tongue'}, {'date': '1835', 'aut': 'G. Kent', 'tit': 'Modern Flash Dict.'}, {'date': '1848', 'tit': ['Flash Dict.', 'Sinks of London Laid Open'], '#text': 'in'}, {'date': '1859', 'aut': 'Matsell', 'tit': 'Vocabulum', 'num': '44', 'scaps': 'jack', '#text': 'A small coin'}]",a farthing,noun,jack,1685,‘The Destruction of Plain Dealing’ in  I But faith now their calling is not worth a jack,1859,A small coin,jack
19C+,"[{'@first': 'yes', 'date': '1807', 'xr': {'xsub': 'make one’s jack', 'i': 'under', 'xhw': 'jack', 'xpos': 'n.', 'xhom': '4'}, '#text': 'implied in'}, {'@class': 'us', 'date': '1890', 'aut': 'M. Townsend', 'tit': 'Index USA', 'num': '427', 'scaps': 'Have you any', '#text': 'The [...] verbal wealth of the United States language is illustrated in an inquiry for a loan of money; by using any of the following words in conjunction with the inquiry,  [...] Jacks, [etc.]'}, {'@class': 'N331', 'date': '1916', 'tit': ['Waukesha', 'Freeman'], 'num': '3/3', '#text': '(Wisc.)  14 Sept. The slang expression ‘jack’ for potable funds has ben going the rounds of the country'}, {'date': '1918', 'aut': 'R. Lardner', 'tit': 'Treat ’Em Rough', 'num': '69', '#text': 'Each one of the boys gets $3600.00 and that would of been my share only I loved my country more than a few dollars and I bet the boys feel kind of ashamed of themself to think I was the only one that passed up all that jack to work for Uncle Sam'}, {'date': '1922', 'aut': 'M.E. Smith', 'tit': 'Adventures of a Boomer Op.', 'num': '19', '#text': 'I sure would like a piece of ‘Jack’, because if money talks, there is no scandal going on in my pocket'}, {'@class': 'N331', 'date': '1922', 'aut': 'S. Lewis', 'tit': 'Babbitt', 'edn': '1974', 'num': '128', '#text': 'A fellow that merely goes out for the jack'}, {'@class': 'N331', 'date': '1926', 'aut': 'J. Tully', 'tit': 'Jarnegan', 'edn': '1928', 'num': '238', '#text': 'I’m in the big jack'}, {'@class': 'N331', 'date': '1929', 'aut': 'W.R. Burnett', 'tit': 'Little Caesar', 'edn': '1932', 'num': '11', '#text': 'The place is lousy with jack'}, {'@class': 'N331', 'date': '1930', 'con': '1900s–10s', 'aut': 'Dos Passos', 'tit': ['42nd Parallel', 'USA'], 'edn': '1966', 'num': '144', '#text': 'in I thought I better come up here and see the folks before I spent all my jack'}, {'@class': 'N331', 'date': '1931', 'aut': 'Sterling Brown', 'src': 'Botkin', 'tit': 'Folk-Say', 'num': '121', '#text': '‘New St. Louis Blues III’ in Kin bum tobacco but I cain’t bum de jack fo’ bail'}, {'date': '1939', 'aut': 'J. Weidman', 'tit': 'What’s In It For Me?', 'num': '340', '#text': 'You’ve borrowed close to 30,000 bucks so far... that’s a lot of jack'}, {'@class': 'N331', 'date': '1940', 'aut': 'D. Maurer', 'tit': 'Big Con', 'num': '131', '#text': 'That was all the jack he could get his mitts on'}, {'date': '1946', 'aut': 'S. Jackson', 'tit': 'Indiscreet Guide to Soho', 'num': '104', '#text': 'It is no uncommon thing to see them drop watches [...] and cuff-links in the ‘kitty’ when they run out of ‘jack’'}, {'date': '1953', 'aut': 'J. Thompson', 'tit': 'Savage Night', 'edn': '1991', 'num': '7', '#text': 'All the jack he’d made in the rackets was gone'}, {'date': '1961', 'aut': 'T.I. Rubin', 'tit': 'In the Life', 'num': '97', '#text': 'Got to get the jack together. Want to go in style'}, {'@class': 'N331', 'date': '1964', 'aut': 'B. Jackson', 'tit': 'Get Your Ass in the Water', 'edn': '1974', 'num': '101', '#text': 'I had just got back with a load of jack / from out where the big shot reside'}, {'@class': 'N331', 'date': '1968', 'aut': 'G. Cuomo', 'tit': 'Among Thieves', 'num': '90', '#text': 'I got a little jack'}, {'date': '1974', 'aut': 'G.F. Newman', 'tit': 'You Flash Bastard', 'num': '63', '#text': 'He indicated the forged bank-notes [...] Sneed produced a genuine five-pound note to compare them [...] He offered them to Feast [...] He took his Jack back from the DS'}, {'date': '1978', 'con': 'WWII', 'aut': 'T. Sanchez', 'tit': 'Hollywoodland', 'edn': '1981', 'num': '107', '#text': 'You got more jack than FDR'}, {'date': '1987', 'aut': '‘Joe Bob Briggs’', 'tit': 'Joe Bob Goes to the Drive-In', 'num': '5', '#text': 'A bunch of sleazy guys [...] trying to hustle up enough jack so they can move to Atlantic City'}, {'date': '1997', 'con': '1970s', 'aut': 'G. Pelecanos', 'tit': 'King Suckerman', 'edn': '1998', 'num': '192', '#text': 'Hook up with Trouble Man, get the rest of our jack'}, {'date': '2001', 'con': '1929', 'aut': 'N. Tosches', 'tit': 'Where Dead Voices Gather', 'num': '137', '#text': '(ms.) Brown talks of blindsiding his woman, of [...] ‘spendin’ her jack’'}, {'@class': 'new', 'date': '2003', 'aut': 'Simon & Pelecanos', 'tit': 'Wire', '#text': '‘Duck and Cover’ ser. 2 ep. 8 [TV script] You gonna get a car you gonna need some jack'}]",money,noun,jack,1807,implied in,2003,‘Duck and Cover’ ser. 2 ep. 8 [TV script] You gonna get a car you gonna need some jack,jack
mid-19C,"[{'@first': 'yes', 'date': '1859', 'aut': 'Hotten', 'tit': 'Dict. of Modern Sl. etc.', 'num': '52', 'scaps': 'jacks', '#text': 'Jacks and Half Jacks card counters, resembling in size and appearance sovereigns and half sovereigns, for which they are occasionally passed to simple persons. In large gambling establishments the ‘heaps of gold’ are frequently composed mainly of'}, {'@class': 'N331', 'date': '1860', 'aut': 'Hotten', 'tit': 'Dict. of Modern Sl. etc.'}, {'date': '1861', 'con': '1840s–50s', 'aut': 'H. Mayhew', 'tit': 'London Labour and London Poor', 'num': '349/2', '#text': 'I The ‘card-counters,’ or, [...] the ‘small coins,’ are now of a very limited sale. The slang name for these articles is ‘Jacks’ and ‘Half Jacks’'}, {'@class': 'N331', 'date': '1870', 'aut': 'Hotten', 'tit': 'Sl. Dict.'}, {'date': '1873', 'tit': 'Sl. Dict.'}]","a counter, similar in size and shape to a sovereign or half-sovereign, used in gambling houses and casinos",noun,jack,1859,"Jacks and Half Jacks card counters, resembling in size and appearance sovereigns and half sovereigns, for which they are occasionally passed to simple persons. In large gambling establishments the ‘heaps of gold’ are frequently composed mainly of",1873,,jack
1920s,"{'@class': 'new us', 'date': '1928', 'aut': 'Yodelling Kid Brown', '#text': '‘Policy Blues [lyrics] It takes five numbers to make a jack, / And you must be born lucky to get your money back'}",a combination of five digits used in,noun,jack,1928,"‘Policy Blues [lyrics] It takes five numbers to make a jack, / And you must be born lucky to get your money back",1928,"‘Policy Blues [lyrics] It takes five numbers to make a jack, / And you must be born lucky to get your money back",jack
20C+,"[{'@first': 'yes', 'date': '1948', 'aut': 'R. Raven-Hart', 'tit': 'Canoe in Aus.', 'num': '187', '#text': 'Pennies supplied by ‘school’ to avoid ‘nobs’, ‘jacks’, double-sided heads, ‘greys’, double-sided tails'}, {'date': '1967', 'tit': 'Kings Cross Whisper', 'num': '6/3', 'scaps': 'jack', '#text': '‘Whisper All Aussie Dict.’ in  (Sydney) xxxv : A double-headed penny'}, {'date': '1983', 'aut': 'R. Aven-Bray', 'tit': 'Ridgey-Didge Oz Jack Lang', 'num': '32', 'b': 'Jack', '#text': 'Double-headed penny'}, {'date': '1999', 'aut': 'G. Seal', 'tit': 'Lingo', 'num': '150', 'scaps': ['kips', 'lannets', 'nob, jack', 'gray'], '#text': 'Early  (also called ) are said to have been masterpieces of carpentry often with secret compartments used to hide double-headed () or double-tailed () pennies'}]","in two-up, a double-headed coin",noun,jack,1948,"Pennies supplied by ‘school’ to avoid ‘nobs’, ‘jacks’, double-sided heads, ‘greys’, double-sided tails",1999,Early  (also called ) are said to have been masterpieces of carpentry often with secret compartments used to hide double-headed () or double-tailed () pennies,jack
late 17C+,"[{'@first': 'yes', 'date': '1676', 'aut': 'Wycherley', 'tit': 'Plain-Dealer', 'num': 'I i', 'i': 'Jack', '#text': 'Here’s a finical Fellow ! What a brave fair weather Captain of a Ship he wou’d make!'}, {'date': '1707', 'aut': 'N. Ward', 'tit': 'Wooden World', 'num': '94', 'i': 'Jack', '#text': 'Let us e’en turn about, and view honest  the Sailor'}, {'circa': '1720', 'aut': 'Holloway & Black', 'edn': '1975', 'num': '177', '#text': '‘Merchant’s Courtship . . .’ in  I And Jack he heard of another pretty fancy'}, {'date': '1772', 'aut': 'Bridges', 'tit': 'Burlesque Homer', 'edn': '3rd edn', 'num': '282', '#text': 'Which when some honest tar shall see / [...] / Thus to himself poor Jack will cry'}, {'circa': '1780', 'aut': 'Holloway & Black', 'edn': '1975', 'num': '237', '#text': '‘Sailor’s Frolick’ in  I For white wine and canary, poor Jack must pay for all'}, {'ante': '1790', 'aut': 'C. Dibdin', 'tit': 'Collection of Songs', 'num': '115', '#text': '‘True English Sailor’ in  II Jack dances and sings, and is always content'}, {'date': '1800', 'tit': 'Jovial Songster', 'num': '50', '#text': '‘Signal’s Gave’ in Jack sings yo heave ho, / He braves the dangers of the main'}, {'date': '1817', 'aut': 'J.T. Smith', 'tit': 'Vagabondiana', 'num': '25', '#text': 'My worthy heart, stow a copper in Jack’s locker – for poor Jack has not had a quid to-day'}, {'@class': 'N331', 'date': '1821', 'aut': 'Egan', 'tit': 'Life in London', 'edn': '1869', 'num': '320', '#text': 'For after all is said and done, / Fighting’s to Jack the same as fun'}, {'date': '1827', 'aut': 'P. Cunningham', 'tit': 'New South Wales', 'num': '273', '#text': 'II Jack, as soon as tired of the ‘happy state,’ would take to ship again'}, {'date': '1837', 'aut': 'C. Hindley', 'tit': 'Curiosities of Street Lit.', 'edn': '1871', 'num': '57', '#text': '‘Sailor Jack and Queen Victoria’ in Now Jack, who’d travelled far away / Returned to port the other day'}, {'@class': 'N331', 'date': '1841', 'aut': 'F.L.G.', 'tit': 'Swells Night Out', 'num': 'n.p.', '#text': 'It is not an unusual thing to witness Jack with a doxy on each knee here'}, {'@class': 'N331', 'date': '1841', 'aut': 'C. Hindley', 'tit': 'Curiosities of Street Lit.', 'edn': '1871', 'num': '64', '#text': '‘Birth of a Prince of Wales’ in Says Jack, when he beheld the boy, / ‘Your Majesty, I wish you joy.’'}, {'date': '1849', 'aut': 'J.P. Townsend', 'tit': 'Rambles in New South Wales', 'num': '274', 'i': 'is', '#text': 'There  a sweet little cherub that sits up above, to look out for the life of poor Jack'}, {'date': '1859', 'aut': 'G.A. Sala', 'tit': 'Gaslight and Daylight', 'num': '42', '#text': '‘Jack’ (alluding, under that cognomen, to the general ‘seafaring’ class)'}, {'date': '1866', 'tit': 'Night Side of N.Y.', 'num': '29', '#text': 'The crimps have their strong-hold here, and Jack’s hard-earned wages [...] is the in-flowing capital upon which these sharks carry on their infamous calling [...] Jack ashore has long been notable for his tendency to indulge in the lively dance'}, {'@class': 'new', 'date': '1880', 'tit': 'Bulletin', 'num': '4/4', 'i': 'Bread unfit for human food', '#text': '(Sydney) 2 Oct. ‘Good enough for sailors!’ /  / Bitter, sour, baked quite black, / That bread’s good enough for ‘Jack’!'}, {'@class': 'new17B', 'date': '1884', 'tit': 'Ally Sloper’s Half Holiday', 'num': '63/2', '#text': '21 June Wicked men, called navy agents, hung around and touted for Jack, to whom they advanced certain sums of money'}, {'@class': 'new', 'date': '1894', 'tit': 'Truth', 'num': '6/7', '#text': '(Sydney) 7 Oct. Jack ashore [...] is proverbially free-handed and generous in ‘shouting’ for all and sundry'}, {'date': '1895', 'aut': 'E. Townsend', 'tit': 'Chimmie Fadden Explains', 'num': '205', '#text': 'The orders came from Headquarters to keep the women out of the saloons there for the protection of Jack ashore'}, {'date': '1898', 'aut': 'H.H. Lewis', 'tit': 'A Gunner Aboard the ‘Yankee’', 'num': '9', '#text': 'We became full-fledged ‘Jackies’'}, {'@class': 'new', 'date': '1898', 'tit': 'W.A. Sun. Times', 'num': '2/1', '#text': '(Perth) 23 Jan. No longer can the loafer, the shiftless, or the criminal pose as a decent ‘Jack’ down on his luck'}, {'date': '1900', 'tit': 'Punch', 'num': '64/1', '#text': '24 Jan. While we proudly tell of TOMMY’S pluck, / And of JACK the handy man of war, / Of Cornstalk ready, and keen Canuck'}, {'@class': 'new18B uk', 'date': '1900', 'aut': 'E.W. Rogers', 'tit': 'The Red and The White and The Blue', '#text': ""[perf. Marie Lloyd]  [lyrics] And they catch a glimpse of colour through the kitchen window-pane, / Of their girl with Jack and Tommy, then they say, We'll call again""}, {'@class': 'N331', 'date': '1894', 'aut': 'A. Morrison', 'tit': 'Tales of Mean Streets', 'edn': '1983', 'num': '69', '#text': 'He wore the high-crowned peaked cap topped with a knob of wool, which is affected by Jack ashore about the docks'}, {'date': '1907', 'aut': 'D. Runyon', 'tit': 'From First to Last', 'edn': '1954', 'num': '31', '#text': '‘Fat Fallon’ in They were a bunch of jackies from the Olympia under a lieutenant'}, {'date': '1910', 'tit': 'Bulletin', 'num': '11/1', '#text': '(Sydney) 22 Sept. Jack at sea and Tom in barrack / Got blind drunk on rum or arrack'}, {'@class': 'new', 'date': '1913', 'aut': 'T.A. Dorgan', 'tit': 'Daffydils', '#text': '3 Jan. [synd. cartoon strip] If a jackie on a battleship was promised promotion for a brave act, would the target it?'}, {'date': '1914', 'aut': 'G.D. Chase', 'tit': 'DN', 'num': '150', 'b': 'jackshite', 'i': 'n', '#text': '‘Navy Sl.’ in  IV: ii , . A blue jacket'}, {'@class': 'N331', 'date': '1916', 'aut': '‘A-No. 1’', 'tit': 'Snare of the Road', 'num': '106', '#text': '‘Hy there, Jack!’ the bluecoat shouted to the marine'}, {'@class': 'new18A', 'date': '1916', 'aut': '‘Anzac’', 'tit': 'On the Anzac Trail', 'num': '127', '#text': 'hey were white right through, those boys from the warships, from the plucky little middies and the jolly ‘Jacks’ right up to the senior officers'}, {'date': '1916', 'aut': 'C. Sandburg', 'tit': 'Chicago Poems', 'num': '88', '#text': '‘Iron’  Straight, shining, polished guns, / Clambered over with jackies in white blouses, / Glory of tan faces, tousled hair, white teeth, / Laughing lithe jackies in white blouses'}, {'date': '1926', 'aut': 'Wood & Goddard', 'tit': 'Dict. Amer. Sl.'}, {'@class': 'N331', 'date': '1932', 'con': '1919', 'aut': 'Dos Passos', 'tit': ['Nineteen Nineteen', 'USA'], 'edn': '1966', 'num': '358', '#text': 'in So you were in the navy, were you? I thought you looked more like a jackie than a merchant seaman'}, {'date': '1933', 'con': 'late 19C', 'aut': 'F. Riesenberg', 'tit': 'Log of the Sea', 'num': '19', '#text': 'A nice new-looking pilot jacket, recently hocked by a jack tar [...] ‘Some hard-up jackie parted with that for two dollars’'}, {'date': '1943', 'aut': 'M. Harrison', 'tit': 'Reported Safe Arrival', 'num': '131', '#text': 'Yer can’t muck abaht wiv the Navy. They’re good lads, the Jacks is!'}, {'@class': 'new18B', 'date': '1945', 'aut': 'H.B. Darrach', 'tit': 'Baltimore Sun', 'num': 'A-1/2', '#text': 'Jr. ‘Sticktown Nocturne’ in (MD) 12 Aug. Rooms upstairs, rents them to Jacks. Hit the beach, maybe thousand [...] of cabbage'}, {'@class': 'new', 'date': '1967', 'aut': 'S. Hugill', 'tit': 'Sailortown', 'num': '4', '#text': 'The sailor ‘on the beach’ automatically became a ‘beachcomber [...] a John who [...] would disappear among the dives of sailortown [and] hide until his ship sailed'}, {'date': '2002', 'aut': 'J. Meades', 'tit': 'Fowler Family Business', 'num': '194', '#text': 'Jacks from Chatham [and] pongos from Brompton Barracks'}]",a sailor,noun,jack,1676,Here’s a finical Fellow ! What a brave fair weather Captain of a Ship he wou’d make!,2002,Jacks from Chatham [and] pongos from Brompton Barracks,jack
late 18C+,"[{'@class': 'us', '@first': 'yes', 'date': '1785', 'aut': 'G. Washington', 'tit': 'Diaries', 'num': '458', '#text': 'II Dispatched at his own reqt. the Spaniard who had the charge of my Jack from Spain'}, {'date': '1829', 'aut': 'T. Hood', 'tit': 'Works', 'edn': '1862', 'num': '310', '#text': '‘Epping Hunt’  II Some long-eared jacks, some knacker’s hacks'}, {'@class': 'new', 'date': '1843', 'aut': 'R.S. Surtees', 'tit': 'Handley Cross', 'edn': '1854', 'num': '79', '#text': 'Three donkeys, two jacks and a jinney'}, {'date': '1864', 'aut': 'Ohio State Board of Agriculture', 'tit': 'Annual Report', 'num': '3', '#text': 'XVIII The class of Jacks and Mules be changed'}, {'@class': 'new17C', 'date': '1892', 'tit': 'L.A. Times', 'num': '11/3', '#text': '9 Dec. Water [...] is [...] packed in on jacks — desert canaries — (of which we are blest in superabundance)'}, {'date': '1908', 'aut': 'L.W. Payne Jr', 'tit': 'DN', 'num': '323', 'b': 'jack', 'i': 'n', '#text': '‘Word-List From East Alabama’ in  III:iv , . [...] 3. A jackass'}, {'date': '1944', 'tit': 'Democrat', 'num': '3/4', 'org': 'DA', '#text': '2 Nov. For Sale — One Tennessee jack, 12 to 14 years old, weight about 700 pounds, $250'}, {'date': '1948', 'aut': 'Randolph & Legman', 'tit': 'Ozark Folksongs and Folklore', 'edn': '1992', 'num': '712', '#text': 'in  II He hazed both his jacks towards Kill-Pecker Creek'}, {'date': '1970', 'aut': 'G. Scott-Heron', 'tit': 'Vulture', 'edn': '1996', 'num': 'ix', '#text': 'There’s a story I heard once about a jackass that was set down squarely between two bales of hay and starved to death. I was just like Jack'}, {'ante': '1986', 'aut': 'G. Logsdon', 'tit': 'Whorehouse Bells Were Ringing', 'edn': '1995', 'num': '82', '#text': '‘Old Zebra Dun’ in Then he said, ‘My jack is weary, there are sev’ral hills to cross. / I want to trade my burro for a gentle riding hawse.’'}]",a donkey or ass,noun,jack,1785,II Dispatched at his own reqt. the Spaniard who had the charge of my Jack from Spain,1986,"‘Old Zebra Dun’ in Then he said, ‘My jack is weary, there are sev’ral hills to cross. / I want to trade my burro for a gentle riding hawse.’",jack
19C,"[{'@first': 'yes', 'date': '1832', 'aut': 'J.P. Kennedy', 'tit': 'Swallow Barn', 'num': '57', 'org': 'DA', '#text': 'I She was usually occupied in paring apples to be baked up into tough jacks for our provender'}, {'@class': 'us', 'date': '1850', 'aut': 'W. Ryan', 'tit': 'Personal Adventures in [...] Calif.', 'num': '238', '#text': 'I Frederic, Halliday, and myself, set to work upon the ‘jacks,’ and soon tossed up a sufficiency for our purpose'}]",a flap,noun,jack,1832,I She was usually occupied in paring apples to be baked up into tough jacks for our provender,1850,"I Frederic, Halliday, and myself, set to work upon the ‘jacks,’ and soon tossed up a sufficiency for our purpose",jack
19C,"{'@first': 'yes', 'date': '1984', 'aut': 'Partridge', 'tit': 'DSUE', 'edn': '8th edn', 'num': '606', '#text': 'C.19–20'}",a -boot,noun,jack,1984,C.19–20,1984,C.19–20,jack
mid-19C+,"[{'@first': 'yes', 'date': '1861', 'con': '1840s–50s', 'aut': 'H. Mayhew', 'tit': 'London Labour and London Poor', 'num': '348/2', '#text': 'IV He had first to remove an iron bar at the first floor landing window to the back, which he did with his jack'}, {'date': '1893', 'aut': 'J. Hawthorne', 'tit': 'Confessions of Convict', 'num': '92', '#text': 'The screw and the jack, the most powerful tools in a burglar’s kit'}, {'date': '1911', 'aut': 'G. Bronson-Howard', 'tit': 'Enemy to Society', 'num': '154', '#text': 'One of them’ll push you, you’ll push him back, an argument’ll start and the first thing you know yuh’re laid out with a jack'}, {'date': '1918', 'aut': 'T.A. Dorgan', 'src': 'Zwilling', 'tit': 'TAD Lex.', 'edn': '1993', 'num': '111', '#text': 'in I had to bounce jack over the guy’s noodle before he’d loosen up'}, {'@class': 'N331', 'date': '1930', 'aut': 'W.R. Burnett', 'tit': 'Iron Man', 'num': '296', '#text': 'You better put that jack away and go lay down some place'}, {'date': '1931', 'aut': 'D. Runyon', 'tit': 'Runyon on Broadway', 'edn': '1954', 'num': '161', '#text': '‘Earthquake’ in He is known to boff guys on their noggins with this jack'}, {'date': '1943', 'aut': 'R. Llewellyn', 'tit': 'None But the Lonely Heart', 'num': '331', '#text': 'Specially them little jobs with the jack'}, {'date': '1950', 'aut': 'Goldin', 'tit': 'DAUL', 'num': '109/1', '#text': 'et al. Jack, n. 1. A blackjack'}, {'date': '1967', 'aut': 'S. Harris', 'tit': 'Hellhole', 'num': '151', '#text': 'in And he hit her on the behind with his jack'}, {'date': '1973', 'aut': 'J.B. Rubinstein', 'tit': 'City Police', 'num': '334', '#text': 'Each one with a hand on a gun, ready to reach for a jack if someone gives him ‘some shit’'}]",a black or cosh,noun,jack,1861,"IV He had first to remove an iron bar at the first floor landing window to the back, which he did with his jack",1973,"Each one with a hand on a gun, ready to reach for a jack if someone gives him ‘some shit’",jack
late 19C,"{'@first': 'yes', 'date': '1984', 'aut': 'Partridge', 'tit': 'DSUE', 'edn': '8th edn', 'num': '606', '#text': 'from ca. 1890'}",a al,noun,jack,1984,from ca. 1890,1984,from ca. 1890,jack
20C+,"[{'@first': 'yes', 'circa': '1900', 'aut': 'F. Rickaby', 'tit': 'Ballads and Songs of the Shanty-Boy', 'edn': '1926', 'num': '97', 'org': 'DA', '#text': 'Every jack’s a cant-hook man; no others can be found. They do some heavy loggin’, but they do it best in town'}, {'date': '1931', 'aut': 'J. Stevens', 'src': 'Botkin', 'tit': 'Folk-Say', 'num': '125', '#text': '‘Fisherman’s Paradise’ in Paul Bunyan’s ’jacks were exhausted by the hardest log drive of timber-county history'}, {'date': '1947', 'tit': 'Sat. Eve. Post', 'num': '20/1', 'org': 'DA', '#text': '8 Mar. The red-bearded jack came on again, head low and shielded'}]",a lumber,noun,jack,1900,"Every jack’s a cant-hook man; no others can be found. They do some heavy loggin’, but they do it best in town",1947,"8 Mar. The red-bearded jack came on again, head low and shielded",jack
1900s–10s,"{'@first': 'yes', 'date': '1905', 'aut': 'H. Green', 'tit': 'Actors’ Boarding House', 'edn': '1906', 'num': '105', '#text': 'Smith’s friend won the first jack'}",a pot,noun,jack,1905,Smith’s friend won the first jack,1905,Smith’s friend won the first jack,jack
1960s,"{'@first': 'yes', 'date': '1962', 'aut': 'F. Norman', 'tit': 'Guntz', 'num': '88', '#text': 'Like all that leather jack jazz'}",a et,noun,jack,1962,Like all that leather jack jazz,1962,Like all that leather jack jazz,jack
early 19C,"[{'@first': 'yes', 'date': '1812', 'aut': 'Vaux', 'tit': 'Vocab. of the Flash Lang.'}, {'date': '1823', 'aut': 'Egan', 'tit': 'Grose’s Classical Dict. of the Vulgar Tongue'}]","a post-chaise, a travelling carriage seating two or four, with the coachman or postilion riding one of the horses",noun,jack,1812,,1823,,jack
