chrlbl,citations,definition,part_of_speech,word,first_citation_date,first_citation_text,last_citation_date,last_citation_text,family
1950s+,"[{'@class': 'new18B', '@first': 'yes', 'date': '1951', 'aut': 'V.B. Shaw', 'tit': 'Nicodemus', 'num': '132', '#text': 'I had caused him to get a royal ass-chewing'}, {'@class': 'new ', 'date': '1955', 'aut': 'F.I. Gwaltney', 'tit': 'Day the Century Ended', 'num': '226', '#text': 'Grimes said okay to that, gave the new fukup an ass-chewing and forgot about it'}, {'date': '1969', 'aut': 'J. Crumley', 'tit': 'One to Count Cadence', 'num': '231', '#text': 'He expected push-ups and an ass-chewing'}, {'date': '1974', 'con': '1945', 'aut': 'E. Thompson', 'tit': 'Tattoo', 'edn': '1977', 'num': '271', '#text': 'The young deck officer wore a raw look that reflected the ass chewing he’d had'}, {'date': '1978', 'aut': 'L.K. Truscott', 'tit': 'Dress Gray', 'edn': '1979', 'num': '249', '#text': 'IV The whole squad was down in the dumps, having performed poorly at parade and received a half-hour ass-chewing'}, {'date': '1987', 'con': '1967', 'aut': 'Bunch & Cole', 'tit': 'Reckoning for Kings', 'edn': '1989', 'num': '135', '#text': 'He was so tired he really didn’t give a damn what kind of ass-chewing he was in for'}, {'date': '1991', 'aut': 'B. Hamper', 'tit': 'Rivethead', 'num': '193', '#text': 'A major ass-chewing was in order'}, {'date': '2000', 'aut': 'F. Lohr', 'tit': 'U.S. Army Aviation Museum', '#text': 'in  [Internet] Being pessimists, both Ralph and I mentally prepared ourselves for a first class ass chewing although we couldn’t fathom the possible reasons'}]","a scolding, a serious reprimand",compound,ass-chewing,1951,I had caused him to get a royal ass-chewing,2000,"in  [Internet] Being pessimists, both Ralph and I mentally prepared ourselves for a first class ass chewing although we couldn’t fathom the possible reasons",ass
1990s+,"{'@first': 'yes', 'date': '1999', 'tit': 'Guardian', 'num': '9', '#text': 'Guide 25 Sept.–1 Oct. I hate you and I hate your ass face!'}","an unpleasant, stupid person",compound,assface,1999,Guide 25 Sept.–1 Oct. I hate you and I hate your ass face!,1999,Guide 25 Sept.–1 Oct. I hate you and I hate your ass face!,ass
,"{'@first': 'yes', 'date': '2003', 'tit': 'www.shemale-vids.biz', '#text': '[Internet] It’s cum drenched, ass filled video for all who love the ass-fault highway!'}",the crease between one’s buttocks,compound,ass-fault,2003,"[Internet] It’s cum drenched, ass filled video for all who love the ass-fault highway!",2003,"[Internet] It’s cum drenched, ass filled video for all who love the ass-fault highway!",ass
1980s+,"{'@first': 'yes', 'date': '1989–2003', 'aut': 'R.O. Scott', 'tit': 'Gay Sl. Dict.', 'i': 'ass games', '#text': '[Internet] : 1. to do anal intercourse 2. an act of anal intercourse. ass fucking: an act of anal intercourse, to insert a penis in the anus 3. [SM sl, late 60s] anal erotic practice such as enemas dildos, belts etc'}","a variety of homosexual practices, including anal intercourse and sado-masochism",compound,ass games,1989,"[Internet] : 1. to do anal intercourse 2. an act of anal intercourse. ass fucking: an act of anal intercourse, to insert a penis in the anus 3. [SM sl, late 60s] anal erotic practice such as enemas dildos, belts etc",1989,"[Internet] : 1. to do anal intercourse 2. an act of anal intercourse. ass fucking: an act of anal intercourse, to insert a penis in the anus 3. [SM sl, late 60s] anal erotic practice such as enemas dildos, belts etc",ass
1990s+,"[{'@class': 'new', '@first': 'yes', 'date': '1991', 'aut': 'J. Mowry', 'tit': 'Children of the Night', 'num': '183', '#text': 'He went into the bathroom, snagged an ass-gasket from the dispenser, dropped his jeans and sat down'}, {'date': '1998', 'tit': 'www.filmvault.com', 'i': 'The Today Show', '#text': '[Internet] We know that the Swede’s chances of catching tomorrow morning’s edition of  are about as good as those of an ass gasket in a hurricane'}, {'@class': 'N331', 'date': '2001', 'aut': 'Kathe Koja & Carter Scholtz', 'tit': 'Century', 'num': 'n.p.', '#text': '‘The Doctrine of Color’ in  mag. (N.Y.) Know what an ass gasket is, Meagher? That little paper collar you put on a toilet seat supposed to keep you from catching something? I was in jail last night [...] and this Mexican’s sitting there detailing an ass gasket. Tearing up the edge like he’s making lace'}, {'date': '2001', 'tit': 'www.dnalounge.com', '#text': '3 Apr. [Internet] The various wall fixtures have also been installed: trash cans, and paper towel, toilet paper, and ass-gasket dispensers. (‘Ass gasket’ is the technical term for those round paper discs that you can put on the toilet seat so that you don’t actually have to come in contact with it.)'}]",the paper protector that is placed over a lavatory seat to indicate its sanitized state,compound,ass gasket,1991,"He went into the bathroom, snagged an ass-gasket from the dispenser, dropped his jeans and sat down",2001,"3 Apr. [Internet] The various wall fixtures have also been installed: trash cans, and paper towel, toilet paper, and ass-gasket dispensers. (‘Ass gasket’ is the technical term for those round paper discs that you can put on the toilet seat so that you don’t actually have to come in contact with it.)",ass
1960s+,"{'@first': 'yes', 'date': '1975', 'aut': 'G. Underwood', 'tit': 'AS', 'num': '55', 'b': 'ass hammer', 'i': 'n', '#text': '‘Razorback Sl.’ in  L:1/2   Motorcycle'}",a motorcycle,compound,ass hammer,1975,‘Razorback Sl.’ in  L:1/2   Motorcycle,1975,‘Razorback Sl.’ in  L:1/2   Motorcycle,ass
1950s+,"[{'@first': 'yes', 'date': '1952', 'aut': 'K.C. Lamott', 'tit': 'Stockade', 'num': '62', '#text': 'That asshound Fischer won’t make any trouble'}, {'date': '1962', 'aut': 'P. Mandel', 'tit': 'Mainside', 'num': '52', '#text': 'Officers are all either queer or ass-hounds'}, {'@class': 'edited', 'date': '1975', 'aut': 'G. Wittman', 'tit': 'Matter of Intelligence', 'num': '57', '#text': '‘Tell me, is this guy much of an ass-hound?’ ‘No, not at all, on the contrary. I would say he is rather ascetic.’'}, {'@class': 'edited', 'date': '1991', 'aut': 'R.M. McInerny', 'tit': 'Body & Soul', 'num': '41', '#text': 'Corbett [...] had the reputation of being a real ass hound'}, {'@class': 'edited', 'date': '2010', 'aut': 'R.W. Garcia', 'tit': 'Valhalla Underground', 'num': '104', '#text': '‘All the excitement has me really needing to bust a nut!’ ‘Goddamn, X! Chill. I didn’t think that you were such an ass hound.’'}]","a womanizer, a ‘skirt chaser’",compound,ass-hound,1952,That asshound Fischer won’t make any trouble,2010,"‘All the excitement has me really needing to bust a nut!’ ‘Goddamn, X! Chill. I didn’t think that you were such an ass hound.’",ass
1980s+,"{'@first': 'yes', 'date': '1989–2003', 'aut': 'R.O. Scott', 'tit': 'Gay Sl. Dict.', 'i': 'ass hound', '#text': '[Internet] : [...] 2 a male whose favorite part of the anatomy is the ass. 3 a man with an [sic] consuming interest in ass fucking'}",one who enjoys anal intercourse and is primarily sexually attracted by the buttocks,compound,ass-hound,1989,[Internet] : [...] 2 a male whose favorite part of the anatomy is the ass. 3 a man with an [sic] consuming interest in ass fucking,1989,[Internet] : [...] 2 a male whose favorite part of the anatomy is the ass. 3 a man with an [sic] consuming interest in ass fucking,ass
mid-19C; 1950s+,"[{'@first': 'yes', 'date': '1936', 'con': '1830s–60s', 'aut': '‘Miles Franklin’', 'tit': 'All That Swagger', 'num': '233', '#text': 'It’s manny an ass-load of foolishness has assailed me ears, and manny the heart-scald since I married ye'}, {'date': '1967', 'aut': 'M. Braly', 'tit': 'On the Yard', 'edn': '2002', 'num': '15', '#text': 'You jus’ hold yore cool [...] They got an assload a time out in that cou’troom — all’s you got to do is back up and get it'}, {'date': '1997–2001', 'tit': 'Online Sl. Dict.', '#text': '[Internet] ass-load n 1. a great quantity. Generally accepted to exceed a butt-load. (‘I just ate an ass-load of tacos!’)'}, {'date': '2004', 'aut': 'P. Howard', 'tit': 'PS, I Scored the Bridesmaids', 'num': '132', '#text': 'She drops this, like, assload of papers in my lap'}, {'@class': 'edited', 'date': '2012', 'aut': 'L. Talley', 'tit': 'Under the Autumn Sky', 'num': '80', '#text': 'Regardless of the assload of trouble he was in, he started walking'}]",an excess,compound,assload,1936,"It’s manny an ass-load of foolishness has assailed me ears, and manny the heart-scald since I married ye",2012,"Regardless of the assload of trouble he was in, he started walking",ass
2000s,"{'@first': 'yes', 'date': '2005', 'aut': 'G. Pelecanos', 'tit': 'Drama City', 'num': '135', '#text': 'A couple of ass magazines he used for masturbation'}",a pornographic magazine,compound,ass magazine,2005,A couple of ass magazines he used for masturbation,2005,A couple of ass magazines he used for masturbation,ass
late 18C; 1970s+,"[{'@class': 'edited', '@first': 'yes', 'circa': '1786', 'aut': 'Grose', 'tit': 'Classical Dict. of the Vulgar Tongue', 'num': 'n.p.', '#text': 'ms. additions A—se Man. Sodomites. Said also to belong to Captain Jones’ Company. Invaders of the Back settlements'}, {'date': '1971', 'aut': 'T. Thackrey', 'tit': 'Thief', 'num': '386', '#text': 'I been an ass-man all my natural born life'}, {'date': '1989–2003', 'aut': 'R.O. Scott', 'tit': 'Gay Sl. Dict.', 'i': 'ass man', '#text': '[Internet] : 1. a man or boy, whose favorite part of the anatomy is the buttocks; anus; rectum. 2. a man with an [sic] consuming interest in doing the sex act'}]",a male homosexual,compound,ass-man,1786,ms. additions A—se Man. Sodomites. Said also to belong to Captain Jones’ Company. Invaders of the Back settlements,1989,"[Internet] : 1. a man or boy, whose favorite part of the anatomy is the buttocks; anus; rectum. 2. a man with an [sic] consuming interest in doing the sex act",ass
1960s+,"[{'@class': 'edited', '@first': 'yes', 'date': '1964', 'aut': 'K. Shapiro', 'tit': 'Bourgeois Poet', 'num': '51', '#text': 'A drunken poet roars out across the room: are you a tit man or an ass man? I mumble in reply: high cheekbones'}, {'@class': 'edited', 'date': '1973', 'aut': 'W. Styron', 'tit': 'In the Clap Shack', 'num': '6', '#text': 'Are you an ass man or a tit man, Dadario? Me, I’m an ass man. Someday I’m goin’ to find me an ass with a pair of handles. Then I’m goin’ to really operate'}, {'@class': 'edited', 'date': '1983', 'aut': 'J. Blime', 'tit': 'Wifey', 'num': '46', '#text': '‘Big breasts aren’t everything,’ Sandy said. ‘Yeah, I’m an ass man myself,’ Bucky said'}, {'@class': 'N331', 'date': '1984', 'aut': 'Partridge', 'tit': 'DSUE', 'edn': '8th edn', 'num': '27/1', '#text': 'ca. 1955'}, {'@class': 'edited', 'date': '1986', 'aut': 'Hatfield & Sprecher', 'tit': 'Mirror, Mirror', 'num': '9', '#text': 'The question ‘Are you a breast man, a leg, or an ass man?’ attests to Americans’ focus on sexual traits'}, {'date': '1999', 'aut': 'N. Cohn', 'tit': 'Yes We have No', 'num': '29', 'i': 'Rear View', '#text': '[...] the ass-man’s equivalent to an unperforated penny black'}, {'@class': 'edited', 'date': '2008', 'aut': 'A. Galt', 'tit': 'Angel Ass', 'num': '65', '#text': '‘Gordon is an ass man,’ Joyce explained. ‘He’s a leg man too, but most especially he’s an ass man.’'}, {'@class': 'edited', 'date': '2010', 'tit': 'Ambitious Teenager', 'num': '103', '#text': '‘Is that what you are, Stan? An ass man?’ He smiled condescendingly. ‘That’s right, doll. I’m an ass man and a hip man and a cunt man.’'}]",a man who finds a woman’s buttocks her most alluring feature,compound,ass-man,1964,A drunken poet roars out across the room: are you a tit man or an ass man? I mumble in reply: high cheekbones,2010,"‘Is that what you are, Stan? An ass man?’ He smiled condescendingly. ‘That’s right, doll. I’m an ass man and a hip man and a cunt man.’",ass
1960s,"{'@first': 'yes', 'date': '1963', 'aut': 'T.I. Rubin', 'tit': 'Sweet Daddy', 'num': '32', '#text': 'So I’m an ass man – so that means I gotta diploma in straightening out the queers or something?'}",a pimp,compound,ass-man,1963,So I’m an ass man – so that means I gotta diploma in straightening out the queers or something?,1963,So I’m an ass man – so that means I gotta diploma in straightening out the queers or something?,ass
1960s+,"[{'@first': 'yes', 'date': '1966', 'aut': 'Trimble', 'tit': '5000 Adult Sex Words and Phrases'}, {'date': '1967–8', 'aut': 'Baker', 'tit': 'CUSS', 'num': '72', 'i': 'Ass man', '#text': 'et al.  A socially adept person [...] A sexually attractive person, male. A sexually expert male'}, {'date': '1970', 'con': '1950s', 'aut': 'H. Junker', 'src': 'Eisen', 'tit': 'Age of Rock 2', 'edn': '1970', 'num': '103', '#text': '‘The Fifties’ in After a date they would ask, especially if he had a rep as a hot ticket, an ass man [...] Get much?'}, {'date': '1980', 'aut': 'R. Sokolov', 'tit': 'Wayward Reporter', 'num': '45', '#text': 'in Robert Fistere was [...] ‘a very tough New Yorker [...] an assman and a drinker.’'}, {'date': '1989', 'aut': 'H. Rawson', 'tit': 'Dict. of Invective', 'edn': '1991', 'num': '26', 'i': 'ass man', '#text': '. One who is successful (sexually) with women; a Don Juan'}]","a successful seducer, a womanizer",compound,ass-man,1966,,1989,. One who is successful (sexually) with women; a Don Juan,ass
1990s+,"{'@first': 'yes', 'date': '1997–2000', 'tit': 'Da Bomb', '#text': '[Internet] ass-master (n) {offensive} Jerk, idiot; term for someone you don’t like. [University of Delaware, Newark, DE]'}",a general term of abuse,compound,ass-master,1997,"[Internet] ass-master (n) {offensive} Jerk, idiot; term for someone you don’t like. [University of Delaware, Newark, DE]",1997,"[Internet] ass-master (n) {offensive} Jerk, idiot; term for someone you don’t like. [University of Delaware, Newark, DE]",ass
1990s+,"[{'@class': 'edited', '@first': 'yes', 'date': '1994', 'tit': 'Spin', 'num': '73/1', '#text': 'Jan. Beavis and Butt-head have invented their own language, and you have to admire how they’ve invented it out of scraps like ‘ass-munch,’ ‘waste of buttwipe,’ ‘change it,’ and ‘someday, Beavis, you’re gonna have urges like me’'}, {'@class': 'edited', 'date': '1997', 'tit': 'Spin', 'num': '56', '#text': 'Dec. Forget bunghole, ass-munch; beaver, LSD, masturbation, and marijuana, it’s Beavis’s mantra of ‘fire, fire’ that sets activists aflame'}, {'@class': 'edited', 'date': '2005', 'aut': 'A. Lane', 'tit': 'Vulnerable', 'num': '207', '#text': '‘That’s a month, ass-munch.’ She spat, ‘And you don’t really give a shit about how I know, do you?’'}, {'@class': 'edited', 'date': '2010', 'aut': 'J. Boyer', 'tit': 'Plaid Avenger’s World', 'num': '512', '#text': 'As one of the most egregious violators of human rights in recent memory, Pol Pot easily earned the Plaid Avenger title of ‘Ass-munch of the Decade’ for the 1970s'}]",a term of abuse; also as a term of address,compound,ass-munch,1994,"Jan. Beavis and Butt-head have invented their own language, and you have to admire how they’ve invented it out of scraps like ‘ass-munch,’ ‘waste of buttwipe,’ ‘change it,’ and ‘someday, Beavis, you’re gonna have urges like me’",2010,"As one of the most egregious violators of human rights in recent memory, Pol Pot easily earned the Plaid Avenger title of ‘Ass-munch of the Decade’ for the 1970s",ass
1960s+,"{'@first': 'yes', 'date': '1967–8', 'aut': 'Baker', 'tit': 'CUSS', 'num': '72', 'i': 'Ass-off', '#text': 'et al.  A person who always fools around'}",a time-waster,compound,ass-off,1967,et al.  A person who always fools around,1967,et al.  A person who always fools around,ass
2000s,"{'@first': 'yes', 'date': '2000', 'tit': 'Other Side of the Wall: Prisoner’s Dict.', '#text': 'July [Internet] Ass Out: A prisoner who has does not have anything coming or who has disrespected officers to the point where they do not give him anything'}",an inmate who has neither advantages nor respect,compound,ass-out,2000,July [Internet] Ass Out: A prisoner who has does not have anything coming or who has disrespected officers to the point where they do not give him anything,2000,July [Internet] Ass Out: A prisoner who has does not have anything coming or who has disrespected officers to the point where they do not give him anything,ass
1950s+,"[{'@first': 'yes', 'date': '1953', 'aut': 'L. Uris', 'tit': 'Battle Cry', 'edn': '1964', 'num': '118', '#text': 'The ass pack [...] is rigged so it hangs [...] level with a man’s backside'}, {'date': '1987', 'con': '1967', 'aut': 'Bunch & Cole', 'tit': 'Reckoning for Kings', 'edn': '1989', 'num': '184', '#text': 'Blind Pig reached behind and pulled something from the top of his asspack. He handed Casey’s Thorpe bowie knife to Mosby, who [...] shoved the knife into his buttpack'}, {'date': '1998', 'tit': 'N.Y.', 'num': 'n.p.', '#text': 'Mag. 27 July You can hop, skip, and jump with this CD player strapped into your ass pack and your music won’t hop, skip, or jump'}, {'date': '2002', 'tit': 'USMCWeapons.com', '#text': '[Internet] I would encourage Marines working in boat teams, hitting the beach [...] or crossing rivers and large streams, to use this as an additional safety device, stowing it in the ass pack once that danger is past'}]",a small pouch-like bag strapped around the wearer’s waist,compound,ass-pack,1953,The ass pack [...] is rigged so it hangs [...] level with a man’s backside,2002,"[Internet] I would encourage Marines working in boat teams, hitting the beach [...] or crossing rivers and large streams, to use this as an additional safety device, stowing it in the ass pack once that danger is past",ass
